Pct_Delta,PCT_Change,M_P_LTV,M_P_STR,M_P_YOT,M_P_CIN,M_P_DIS,M_P_SEM,M_P_FAB,M_P_SNP,M_P_TWT,M_P_PIN,M_P_TIK,M_P_DCI,M_P_DRD,M_P_LRD,M_P_OOH,TlncT_P_LTV,TlncT_P_STR,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DIS,TlncT_P_SEM,TlncT_P_FAB,TlncT_P_SNP,TlncT_P_TWT,TlncT_P_PIN,TlncT_P_TIK,TlncT_P_DCI,TlncT_P_DRD,TlncT_P_LRD,TlncT_P_OOH,CPT_P_LTV,CPT_P_STR,CPT_P_YOT,CPT_P_CIN,CPT_P_DIS,CPT_P_SEM,CPT_P_FAB,CPT_P_SNP,CPT_P_TWT,CPT_P_PIN,CPT_P_TIK,CPT_P_DCI,CPT_P_DRD,CPT_P_LRD,CPT_P_OOH,MCPT_P_LTV,MCPT_P_STR,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DIS,MCPT_P_SEM,MCPT_P_FAB,MCPT_P_SNP,MCPT_P_TWT,MCPT_P_PIN,MCPT_P_TIK,MCPT_P_DCI,MCPT_P_DRD,MCPT_P_LRD,MCPT_P_OOH,nMCPT_P_LTV,nMCPT_P_STR,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DIS,nMCPT_P_SEM,nMCPT_P_FAB,nMCPT_P_SNP,nMCPT_P_TWT,nMCPT_P_PIN,nMCPT_P_TIK,nMCPT_P_DCI,nMCPT_P_DRD,nMCPT_P_LRD,nMCPT_P_OOH,nMTIncT_P_LTV,nMTIncT_P_STR,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DIS,nMTIncT_P_SEM,nMTIncT_P_FAB,nMTIncT_P_SNP,nMTIncT_P_TWT,nMTIncT_P_PIN,nMTIncT_P_TIK,nMTIncT_P_DCI,nMTIncT_P_DRD,nMTIncT_P_LRD,nMTIncT_P_OOH
0.20035461,56.4,2834832.343,4596719.585,935296.0614,481438.4257,3216730.713,1675978.159,1324542.72,491348.3738,285370.0241,242576.6827,144395.082,240945.7576,606651.1351,832884.1236,1351206.756,105895.6018,236357.3749,48954.82931,16652.35567,163591.1726,102295.8817,67652.33782,18726.9696,14181.44263,9554.157481,5433.839971,8650.949152,26321.19867,27883.34048,78196.47368,26.77006688,19.44817498,19.10528695,28.91113036,19.66322915,16.38363276,19.57866886,26.23747378,20.12277816,25.38964667,26.57330411,27.85194472,23.04800563,29.87031357,17.27963798,79.89388222,61.52309176,55.25594353,89.87832223,58.06299945,45.53590197,54.42447101,69.48451248,53.56808937,66.85156918,75.96745897,71.45384697,77.33829764,90.09848526,77.77792584,79.69921054,61.36775202,55.12429997,89.65353928,57.92264997,45.43023414,54.29866121,69.32906977,53.44796346,66.70266659,75.78759641,71.29798675,77.13648027,89.87739097,77.54966871,7113.827913,14980.8961,3393.407488,1073.99759,11106.98739,7378.250147,4878.730674,1417.438242,1067.842461,727.3372868,381.0520161,675.8837621,1572.929262,1853.378507,3484.751847
0.2,56.5,2839858.641,4604869.797,936954.3878,482292.04,3222434.136,1678949.751,1326891.2,492219.5589,285875.9993,243006.7832,144651.1017,241372.9664,607726.7577,834360.8685,1353602.513,105958.514,236489.8489,48984.84104,16661.85312,163689.4007,102361.1399,67695.48899,18739.50743,14190.88809,9560.591144,5437.210094,8656.927959,26335.10669,27899.73082,78227.2762,26.80160881,19.471744,19.12743551,28.94588235,19.68627243,16.40221819,19.60088065,26.26640859,20.14503937,25.41754788,26.60391988,27.88205787,23.07667726,29.905696,17.30345959,79.98790114,61.59748732,55.3198426,89.98622769,58.13090099,45.58751172,54.48594315,69.56105979,53.62720094,66.92496874,76.05490551,71.53103354,77.43418804,90.20509212,77.88314925,79.7930835,61.44202563,55.18810345,89.76127027,57.99044752,45.48176974,54.36004595,69.40551352,53.50699489,66.77596753,75.87491319,71.37507318,77.23220556,89.98383046,77.65467932,7118.057146,14989.31635,3395.494062,1074.61055,11113.67225,7382.956999,4881.861951,1418.387485,1068.555616,727.8270676,381.2883485,676.350876,1573.765124,1854.46844,3486.209781
0.199646643,56.6,2844884.94,4613020.009,938612.7141,483145.6542,3228137.56,1681921.344,1329239.68,493090.744,286381.9745,243436.8837,144907.1213,241800.1751,608802.3803,835837.6134,1355998.27,106021.3522,236622.1629,49014.8181,16671.33917,163787.5142,102426.3243,67738.59149,18752.03146,14200.32314,9567.017752,5440.576341,8662.900315,26348.99749,27916.10179,78258.03712,26.83313201,19.49529981,19.14957049,28.98061453,19.70930187,16.42079178,19.62307823,26.29532405,20.16728575,25.44543033,26.63451669,27.91215024,23.10533372,29.94105766,17.32727167,80.08186427,61.6718411,55.38370242,90.09407168,58.19876171,45.63908863,54.5473758,69.63755596,53.68627307,66.99831899,76.14229795,71.6081669,77.53002745,90.31163641,77.98832764,79.88690072,61.51625749,55.25186769,89.86893985,58.05820428,45.53327251,54.42139122,69.48190614,53.56598689,66.84921919,75.9621759,71.45210642,77.3278799,90.09020743,77.75964497,7122.281411,14997.72645,3397.57823,1075.222774,11120.34931,7387.658522,4884.989708,1419.335684,1069.267986,728.3163113,381.524409,676.8174859,1574.599953,1855.557085,3487.665794
0.199294533,56.7,2849911.238,4621170.221,940271.0405,483999.2684,3233840.983,1684892.936,1331588.16,493961.929,286887.9497,243866.9842,145163.141,242227.3839,609878.0029,837314.3583,1358394.026,106084.1167,236754.3174,49044.7606,16680.81387,163885.5132,102491.435,67781.64544,18764.54174,14209.74781,9573.437323,5443.938725,8668.866238,26362.87112,27932.45345,78288.75654,26.86463654,19.51884245,19.17169192,29.01532696,19.73231751,16.43935356,19.64526165,26.32422021,20.18951734,25.47329407,26.66509458,27.94222189,23.13397506,29.97639859,17.35107423,80.17577175,61.74615321,55.44752306,90.20185435,58.2665817,45.69063277,54.60876904,69.7140011,53.74530584,67.07162006,76.22963641,71.68524718,77.625816,90.41811829,78.0934611,79.98066232,61.59044771,55.31559278,89.97654815,58.12592033,45.58474254,54.4826971,69.55824777,53.62493956,66.92242169,76.04938466,71.5290866,77.42350342,90.19652204,77.86456574,7126.50072,15006.12641,3399.659999,1075.834267,11127.0186,7392.354732,4888.113955,1420.282842,1069.979573,728.8050194,381.7601987,677.2835932,1575.433753,1856.644446,3489.119892
0.198943662,56.8,2854937.537,4629320.433,941929.3668,484852.8826,3239544.406,1687864.529,1333936.64,494833.1141,287393.925,244297.0847,145419.1606,242654.5927,610953.6254,838791.1032,1360789.783,106146.8077,236886.3129,49074.66863,16690.27725,163983.3982,102556.4722,67824.65099,18777.0383,14219.16212,9579.849879,5447.297257,8674.825746,26376.72762,27948.78585,78319.43461,26.89612244,19.54237194,19.19379984,29.05001969,19.75531939,16.45790356,19.66743095,26.35309713,20.21173417,25.50113914,26.6956536,27.97227285,23.1626013,30.01171885,17.37486729,80.26962371,61.82042374,55.51130463,90.30957585,58.33436107,45.74214422,54.67012297,69.79039535,53.80429935,67.14487206,76.31692102,71.7622745,77.7215538,90.5245379,78.19854973,80.07436844,61.66459638,55.37927883,90.08409532,58.19359579,45.6361799,54.54396369,69.63453852,53.68385299,66.99557514,76.13653961,71.60601384,77.51907623,90.30277442,77.96944174,7130.71509,15014.51629,3401.739375,1076.445028,11133.68013,7397.045645,4891.234702,1421.228961,1070.690381,729.2931933,381.9957182,677.7491992,1576.266527,1857.730526,3490.572082
0.198594025,56.9,2859963.835,4637470.645,943587.6932,485706.4969,3245247.829,1690836.121,1336285.12,495704.2991,287899.9002,244727.1852,145675.1803,243081.8015,612029.248,840267.8481,1363185.54,106209.4254,237018.1498,49104.5423,16699.72934,164081.1695,102621.4362,67867.60827,18789.52118,14228.56612,9586.255439,5450.651948,8680.778857,26390.56706,27965.09905,78350.07145,26.92758976,19.56588831,19.21589427,29.08469276,19.77830753,16.4764418,19.68958615,26.38195484,20.23393628,25.52896558,26.7261938,28.00230319,23.19121248,30.04701848,17.39865088,80.36342028,61.89465279,55.57504722,90.41723631,58.40209989,45.79362307,54.73143768,69.86673882,53.86325371,67.21807511,76.40415191,71.839249,77.81724096,90.63089539,78.30359364,80.16801921,61.7387036,55.44292592,90.1915815,58.26123073,45.68758466,54.60519109,69.71077852,53.74272728,67.06867968,76.22364087,71.68288829,77.61459845,90.40896472,78.07427307,7134.924533,15022.89609,3403.816366,1077.055062,11140.33394,7401.731274,4894.35196,1422.174044,1071.40041,729.7808347,382.2309683,678.2143056,1577.098278,1858.81533,3492.022368
0.2,57,2864990.134,4645620.857,945246.0195,486560.1111,3250951.253,1693807.714,1338633.6,496575.4842,288405.8754,245157.2857,145931.1999,243509.0103,613104.8706,841744.593,1365581.296,106271.97,237149.8286,49134.38171,16709.17017,164178.8273,102686.3272,67910.51743,18801.99042,14237.95982,9592.654023,5454.002808,8686.725589,26404.38948,27981.39311,78380.6672,26.95903853,19.58939159,19.23797526,29.11934621,19.80128197,16.49496832,19.71172729,26.41079339,20.25612371,25.55677345,26.75671522,28.03231296,23.21980863,30.08229754,17.42242501,80.45716158,61.96884044,55.63875092,90.52483588,58.46979828,45.84506938,54.79271326,69.94303164,53.922169,67.29122934,76.49132921,71.9161708,77.9128776,90.73719091,78.4085929,80.26161475,61.81276946,55.50653414,90.29900684,58.32882527,45.73895691,54.66637938,69.78696789,53.80156252,67.1417354,76.31068857,71.75971006,77.7100702,90.51509309,78.17905982,7139.129066,15031.26586,3405.890979,1077.664369,11146.98003,7406.411636,4897.465737,1423.118096,1072.109663,730.2679451,382.4659499,678.6789135,1577.92901,1859.898862,3493.470756
0.201401051,57.1,2870016.432,4653771.069,946904.3459,487413.7253,3256654.676,1696779.306,1340982.08,497446.6693,288911.8506,245587.3862,146187.2196,243936.2191,614180.4932,843221.3379,1367977.053,106334.4417,237281.3497,49164.18695,16718.59979,164276.3721,102751.1453,67953.3786,18814.44605,14247.34325,9599.045651,5457.34985,8692.665961,26418.19493,27997.66807,78411.22197,26.9904688,19.61288182,19.26004282,29.15398009,19.82424273,16.51348314,19.73385441,26.43961283,20.27829649,25.58456279,26.7872179,28.0623022,23.24838978,30.11755606,17.4461897,80.55084776,62.04298681,55.70241582,90.63237469,58.53745633,45.89648324,54.85394982,70.01927393,53.98104532,67.36433485,76.57845304,71.99304004,78.00846384,90.84342459,78.51354763,80.35515519,61.88679406,55.57010359,90.40637146,58.39637948,45.79029673,54.72752867,69.86310676,53.86035881,67.21474244,76.39768283,71.83647929,77.80549158,90.62115967,78.28380208,7143.328702,15039.62562,3407.96322,1078.272952,11153.61844,7411.086747,4900.576045,1424.061117,1072.818143,730.7545258,382.7006636,679.1430245,1578.758724,1860.981124,3494.917254
0.201048951,57.2,2875042.731,4661921.281,948562.6722,488267.3396,3262358.099,1699750.899,1343330.56,498317.8543,289417.8258,246017.4867,146443.2392,244363.4279,615256.1158,844698.0828,1370372.81,106396.8408,237412.7136,49193.95812,16728.01821,164373.8041,102815.8908,67996.19193,18826.88813,14256.71645,9605.430343,5460.693083,8698.59999,26431.98347,28013.92401,78441.7359,27.02188062,19.63635902,19.282097,29.18859445,19.84718986,16.5319863,19.75596753,26.4684132,20.30045465,25.61233364,26.81770189,28.09227096,23.27695598,30.15279411,17.46994497,80.64447893,62.11709198,55.76604201,90.7398529,58.60507413,45.94786472,54.91514744,70.09546581,54.03988276,67.43739177,76.66552353,72.06985684,78.10399979,90.94959659,78.61845791,80.44864068,61.9607775,55.63363435,90.51367552,58.46389348,45.84160419,54.78863904,69.93919524,53.91911624,67.2877009,76.48462379,71.9131961,77.90086272,90.72716461,78.38849995,7147.523454,15047.97541,3410.033097,1078.880814,11160.24919,7415.75662,4903.682893,1425.003112,1073.525851,731.2405785,382.9351103,679.60664,1579.587425,1862.062121,3496.361865
0.20069808,57.3,2880069.029,4670071.493,950220.9986,489120.9538,3268061.522,1702722.491,1345679.04,499189.0394,289923.8011,246447.5872,146699.2589,244790.6367,616331.7383,846174.8277,1372768.566,106459.1674,237543.9209,49223.69533,16737.42548,164471.1237,102880.564,68038.95754,18839.31668,14266.07945,9611.808117,5464.03252,8704.527694,26445.75514,28030.16097,78472.2091,27.05327402,19.65982323,19.30413782,29.22318934,19.87012339,16.55047781,19.77806669,26.49719456,20.32259824,25.64008605,26.84816724,28.12221929,23.30550726,30.18801171,17.49369085,80.73805523,62.19115604,55.82962958,90.84727063,58.67265177,45.9992139,54.97630621,70.1716074,54.09868141,67.51040022,76.75254081,72.14662133,78.19948556,91.05570704,78.72332384,80.54207132,62.03471987,55.69712653,90.62091916,58.53136734,45.89287937,54.84971059,70.01523346,53.97783491,67.36061092,76.57151156,71.98986063,77.99618372,90.83310805,78.49315353,7151.713339,15056.31525,3412.100616,1079.487956,11166.8723,7420.42127,4906.786292,1425.944083,1074.23279,731.7261047,383.1692907,680.0697613,1580.415115,1863.141856,3497.804597
0.200348432,57.4,2885095.328,4678221.705,951879.3249,489974.568,3273764.946,1705694.084,1348027.52,500060.2244,290429.7763,246877.6877,146955.2785,245217.8455,617407.3609,847651.5726,1375164.323,106521.4218,237674.9719,49253.39867,16746.82163,164568.3313,102945.1649,68081.67558,18851.73175,14275.43227,9618.178995,5467.36817,8710.449091,26459.50999,28046.37901,78502.64172,27.08464906,19.68327447,19.32616531,29.25776478,19.89304334,16.56895771,19.80015193,26.52595694,20.34472728,25.66782005,26.87861398,28.15214725,23.33404364,30.22320893,17.51742735,80.83157678,62.2651791,55.89317864,90.95462803,58.74018935,46.05053086,55.03742623,70.24769883,54.15744137,67.5833603,76.839505,72.22333363,78.29492127,91.16175609,78.82814552,80.63544726,62.10862126,55.7605802,90.72810251,58.59880117,45.94412234,54.9107434,70.09122154,54.0365149,67.4334726,76.65834628,72.06647299,78.09145471,90.93899013,78.59776291,7155.898369,15064.64517,3414.165783,1080.09438,11173.48778,7425.080714,4909.88625,1426.884033,1074.938962,732.2111058,383.4032057,680.5323899,1581.241797,1864.220334,3499.245454
0.2,57.5,2890121.626,4686371.917,953537.6513,490828.1823,3279468.369,1708665.676,1350376,500931.4095,290935.7515,247307.7882,147211.2982,245645.0543,618482.9835,849128.3175,1377560.08,106583.6042,237805.867,49283.06823,16756.20668,164665.427,103009.6939,68124.34618,18864.13336,14284.77494,9624.542995,5470.700045,8716.364199,26473.24808,28062.57818,78533.03387,27.11600577,19.70671277,19.34817952,29.29232084,19.91594974,16.58742602,19.82222327,26.55470039,20.36684181,25.69553571,26.90904216,28.18205488,23.36256517,30.25838581,17.54115449,80.92504371,62.33916124,55.95668925,91.06192524,58.80768696,46.10181568,55.09850759,70.32374022,54.21616274,67.65627215,76.92641622,72.29999387,78.39030703,91.26774388,78.93292303,80.72876861,62.18248177,55.82399546,90.83522571,58.66619506,45.99533318,54.97173758,70.1671596,54.09515631,67.50628605,76.74512807,72.14303331,78.18667579,91.04481099,78.70232818,7160.078559,15072.9652,3416.228607,1080.700088,11180.09568,7429.734965,4912.982778,1427.822965,1075.644369,732.6955833,383.6368559,680.9945271,1582.067474,1865.297557,3500.684443
0.199652778,57.6,2895147.924,4694522.129,955195.9776,491681.7965,3285171.792,1711637.268,1352724.48,501802.5946,291441.7267,247737.8887,147467.3178,246072.263,619558.6061,850605.0624,1379955.836,106645.7147,237936.6069,49312.70412,16765.58068,164762.4113,103074.151,68166.96948,18876.52157,14294.10749,9630.900137,5474.028156,8722.273035,26486.96946,28078.75854,78563.38567,27.14734419,19.73013817,19.37018045,29.32685756,19.93884264,16.60588277,19.84428075,26.58342495,20.38894187,25.72323305,26.93945183,28.21194224,23.39107187,30.2935424,17.56487229,81.01845614,62.41310256,56.02016152,91.16916239,58.87514469,46.15306842,55.15955039,70.39973167,54.27484559,67.72913586,77.0132746,72.37660218,78.48564295,91.37367056,79.03765648,80.82203551,62.25630149,55.8873724,90.9422889,58.7335491,46.04651198,55.03269321,70.24304776,54.15375924,67.57905141,76.83185705,72.21954173,78.28184707,91.15057078,78.80684944,7164.253922,15081.27536,3418.289093,1081.305084,11186.69599,7434.384039,4916.075885,1428.760883,1076.349014,733.1795387,383.8702421,681.4561742,1582.89215,1866.373529,3502.121569
0.199306759,57.7,2900174.223,4702672.341,956854.304,492535.4107,3290875.215,1714608.861,1355072.96,502673.7796,291947.7019,248167.9892,147723.3375,246499.4718,620634.2287,852081.8073,1382351.593,106707.7537,238067.1918,49342.30644,16774.94365,164859.2845,103138.5366,68209.5456,18888.8964,14303.42996,9637.250439,5477.352514,8728.175616,26500.67416,28094.92014,78593.69726,27.17866437,19.75355069,19.39216816,29.36137498,19.96172205,16.62432799,19.8663244,26.61213069,20.41102748,25.75091213,26.96984302,28.24180936,23.41956378,30.32867874,17.58858078,81.11181421,62.48700316,56.08359554,91.27633962,58.94256265,46.20428917,55.2205547,70.47567332,54.33349003,67.80195157,77.10008026,72.45315868,78.58092915,91.47953626,79.14234594,80.91524808,62.33008051,55.95071111,91.04929221,58.80086339,46.09765879,55.09361039,70.31888614,54.21232377,67.65176877,76.91853334,72.29599835,78.37696868,91.25626964,78.91132678,7168.424474,15089.5757,3420.347248,1081.909367,11193.28876,7439.02795,4919.165582,1429.697787,1077.052897,733.6629735,384.1033651,681.9173327,1583.715827,1867.448255,3503.556839
0.198961938,57.8,2905200.521,4710822.553,958512.6303,493389.0249,3296578.639,1717580.453,1357421.44,503544.9647,292453.6772,248598.0897,147979.3571,246926.6806,621709.8512,853558.5522,1384747.349,106769.7212,238197.6224,49371.87527,16784.29563,164956.0469,103202.8508,68252.07469,18901.25791,14312.74236,9643.593922,5480.673128,8734.071961,26514.36225,28111.06304,78623.96875,27.20996635,19.77695036,19.41414267,29.39587314,19.98458802,16.6427617,19.88835425,26.64081762,20.43309869,25.77857298,27.00021579,28.27165631,23.44804093,30.36379489,17.61227996,81.20511804,62.56086312,56.14699138,91.38345708,59.00994091,46.25547799,55.28152062,70.55156529,54.39209615,67.87471937,77.18683333,72.5296635,78.67616574,91.58534112,79.24699153,81.00840644,62.40381893,56.01401168,91.1562358,58.86813801,46.1487737,55.1544892,70.39467485,54.27084999,67.72443826,77.00515708,72.37240332,78.47204071,91.3619077,79.01576029,7172.590226,15097.86623,3422.403079,1082.512942,11199.87399,7443.666713,4922.251877,1430.633683,1077.756023,734.1458891,384.3362256,682.378004,1584.538507,1868.521737,3504.990256
0.198618307,57.9,2910226.82,4718972.765,960170.9567,494242.6392,3302282.062,1720552.046,1359769.92,504416.1497,292959.6524,249028.1902,148235.3768,247353.8894,622785.4738,855035.2971,1387143.106,106831.6175,238327.8989,49401.41071,16793.63664,165052.6988,103267.0939,68294.55688,18913.60611,14322.04472,9649.930604,5483.990011,8739.962086,26528.03377,28127.18729,78654.20026,27.24125018,19.80033721,19.43610401,29.43035209,20.00744057,16.66118394,19.91037034,26.66948581,20.45515553,25.80621565,27.03057017,28.30148312,23.47650336,30.39889088,17.63596987,81.29836775,62.63468254,56.21034916,91.49051489,59.07727958,46.30663497,55.34244825,70.62740768,54.45066404,67.94743939,77.27353393,72.60611676,78.77135282,91.69108529,79.35159333,81.10151073,62.47751684,56.0772742,91.26311978,58.93537306,46.19985679,55.21532973,70.47041402,54.329338,67.79705999,77.09172837,72.44875676,78.56706329,91.46748511,79.12015007,7176.751194,15106.14699,3424.456593,1083.115809,11206.45171,7448.300343,4925.334782,1431.568572,1078.458392,734.6282869,384.5688245,682.8381893,1585.360195,1869.593979,3506.421828
0.2,58,2915253.118,4727122.977,961829.283,495096.2534,3307985.485,1723523.638,1362118.4,505287.3348,293465.6276,249458.2907,148491.3964,247781.0982,623861.0964,856512.042,1389538.863,106893.4429,238458.0219,49430.91287,16802.96673,165149.2406,103331.2659,68336.9923,18925.94105,14331.33708,9656.260504,5487.303172,8745.846009,26541.68876,28143.29294,78684.39193,27.27251589,19.82371128,19.4580522,29.46481187,20.03027973,16.67959473,19.9323727,26.6981353,20.47719804,25.83384019,27.0609062,28.33128984,23.5049511,30.43396676,17.65965052,81.39156347,62.70846151,56.27366894,91.59751319,59.14457873,46.35776019,55.40333767,70.70320062,54.50919379,68.02011175,77.36018218,72.68251859,78.86649052,91.7967689,79.45615143,81.19456106,62.55117434,56.14049875,91.3699443,59.00256863,46.25090813,55.27613208,70.54610376,54.38778789,67.86963408,77.17824735,72.52505878,78.66203652,91.57300201,79.22449621,7180.907392,15114.418,3426.507795,1083.717971,11213.02195,7452.928853,4928.414304,1432.502457,1079.160006,735.1101685,384.8011623,683.2978901,1586.180892,1870.664985,3507.851559
0.201376936,58.1,2920279.417,4735273.189,963487.6094,495949.8676,3313688.908,1726495.231,1364466.88,506158.5199,293971.6028,249888.3912,148747.4161,248208.307,624936.719,857988.7869,1391934.619,106955.1974,238587.9918,49460.38182,16812.28591,165245.6724,103395.3672,68379.38109,18938.26277,14340.61947,9662.583641,5490.612621,8751.723746,26555.32729,28159.38006,78714.54386,27.30376352,19.84707258,19.47998729,29.49925252,20.05310553,16.69799409,19.95436136,26.72676612,20.49922623,25.86144664,27.09122394,28.36107654,23.53338418,30.46902259,17.68332193,81.48470533,62.78220012,56.33695082,91.70445212,59.21183848,46.4088537,55.46418897,70.77894423,54.56768548,68.09273654,77.44677821,72.7588691,78.96157893,91.90239209,79.56066593,81.28755756,62.62479151,56.20368542,91.4767095,59.06972482,46.30192779,55.33689633,70.6217442,54.44619975,67.94216063,77.26471414,72.60130951,78.75696051,91.67845854,79.32879879,7185.058832,15122.6793,3428.556694,1084.31943,11219.58471,7457.552259,4931.490454,1433.435341,1079.860869,735.5915352,385.0332399,683.7571076,1587.000603,1871.734758,3509.279456
0.201030928,58.2,2925305.715,4743423.401,965145.9357,496803.4819,3319392.332,1729466.823,1366815.36,507029.7049,294477.578,250318.4917,149003.4357,248635.5158,626012.3416,859465.5318,1394330.376,107016.8813,238717.809,49489.81768,16821.59423,165341.9948,103459.398,68421.72336,18950.57131,14349.8919,9668.900034,5493.918371,8757.595316,26568.94939,28175.44868,78744.65619,27.33499312,19.87042115,19.5019093,29.5336741,20.07591801,16.71638205,19.97633636,26.75537833,20.52124016,25.88903503,27.12152341,28.39084324,23.56180263,30.5040584,17.70698411,81.57779344,62.85589847,56.40019488,91.81133182,59.27905889,46.4599156,55.52500225,70.85463862,54.62613921,68.16531389,77.53332213,72.83516842,79.05661818,92.00795501,79.66513691,81.38050036,62.69836844,56.26683431,91.5834155,59.1368417,46.35291584,55.39762258,70.69733544,54.50457367,68.01463976,77.35112886,72.67750907,78.85183538,91.78385483,79.43305792,7189.205528,15130.9309,3430.603294,1084.920188,11226.14004,7462.170575,4934.563241,1434.367227,1080.560981,736.0723885,385.265058,684.2158433,1587.819329,1872.803302,3510.705524
