Pct_Delta,PCT_Change,M_P_NTV,M_P_STR,M_P_DIS_BAN,M_P_RAD,M_P_DIS_AFF,M_P_CEM,M_P_SEM,M_P_Total_Social,TlncT_P_NTV,TlncT_P_STR,TlncT_P_DIS_BAN,TlncT_P_RAD,TlncT_P_DIS_AFF,TlncT_P_CEM,TlncT_P_SEM,TlncT_P_Total_Social,CPT_P_NTV,CPT_P_STR,CPT_P_DIS_BAN,CPT_P_RAD,CPT_P_DIS_AFF,CPT_P_CEM,CPT_P_SEM,CPT_P_Total_Social,MCPT_P_NTV,MCPT_P_STR,MCPT_P_DIS_BAN,MCPT_P_RAD,MCPT_P_DIS_AFF,MCPT_P_CEM,MCPT_P_SEM,MCPT_P_Total_Social,nMCPT_P_NTV,nMCPT_P_STR,nMCPT_P_DIS_BAN,nMCPT_P_RAD,nMCPT_P_DIS_AFF,nMCPT_P_CEM,nMCPT_P_SEM,nMCPT_P_Total_Social,nMTIncT_P_NTV,nMTIncT_P_STR,nMTIncT_P_DIS_BAN,nMTIncT_P_RAD,nMTIncT_P_DIS_AFF,nMTIncT_P_CEM,nMTIncT_P_SEM,nMTIncT_P_Total_Social
0.2,4,206506.9932,80197.16338,14916.23286,9638.28,2835.44,512.92888,39123.3896,141906.9372,130266.3732,36306.60742,11107.20534,2758.299029,1802.094867,171.3449404,26241.68901,91150.57852,1.585267081,2.20888618,1.342933024,3.494283941,1.573413283,2.993545527,1.49088687,1.556840774,5.885545696,5.173329939,2.834996588,6.50786803,2.680380103,4.003777312,3.26280411,3.765835757,5.82057219,5.129259005,2.812938257,6.46363026,2.664224585,3.989308633,3.236552263,3.733020376,7095.762631,3127.046745,1060.544633,298.2311677,212.8529266,25.71517659,2417.596653,7602.794678
0.219512195,4.1,211669.668,82202.09246,15289.13868,9879.237,2906.326,525.752102,40101.47434,145454.6107,131143.5518,36694.1584,11238.74194,2795.324518,1828.541116,174.5477215,26541.45716,92092.64654,1.614030313,2.240195607,1.360395919,3.534200389,1.589423379,3.012082298,1.5108995,1.579437839,5.9908467,5.245763407,2.871403892,6.581303275,2.707321606,4.028267911,3.306067355,3.819704268,5.926000303,5.201962688,2.849508471,6.537466607,2.691334115,4.014011415,3.279997492,3.787080063,7143.761633,3160.426069,1073.107087,302.2344157,215.9766031,26.19584489,2445.21372,7681.623216
0.214285714,4.2,216832.3429,84207.02154,15662.0445,10120.194,2977.212,538.575324,41079.55908,149002.2841,132005.3123,37076.35808,11368.61076,2831.936871,1854.724189,177.7310306,26837.30253,93021.42877,1.642603158,2.271178344,1.377656851,3.57359449,1.605204708,3.030283019,1.530688825,1.601806015,6.095454857,5.317449959,2.90739499,6.653788861,2.733882679,4.052319765,3.348853535,3.873031862,6.030726601,5.273907763,2.885655643,6.610336731,2.718056275,4.038266364,3.322957952,3.840590477,7190.919343,3193.344492,1085.510292,306.1929948,219.0691949,26.67359086,2472.469389,7759.342474
0.209302326,4.3,221995.0177,86211.95063,16034.95032,10361.151,3048.098,551.398546,42057.64382,152549.9575,132852.2835,37453.40518,11496.87191,2868.150374,1880.652881,180.8954457,27129.36808,93937.42263,1.670991359,2.301845459,1.394722882,3.612485278,1.620765869,3.048161571,1.550262568,1.623952981,6.199390844,5.388414616,2.942984271,6.725358998,2.760077462,4.075950789,3.391178958,3.925836501,6.134772262,5.345119932,2.921394567,6.682275839,2.744405632,4.062091978,3.365450405,3.893570068,7237.270047,3225.819129,1097.759988,310.1084495,222.1317406,27.14850126,2499.376829,7835.993951
0.204545455,4.4,227157.6925,88216.87971,16407.85614,10602.108,3118.984,564.221768,43035.72856,156097.6309,133685.0548,37825.48662,11623.582,2903.978498,1906.335493,184.0415146,27417.78835,94841.09588,1.699200355,2.332207397,1.41160067,3.650890668,1.63611495,3.065730953,1.56962801,1.645885989,6.302674257,5.458681004,2.978185311,6.796045911,2.785919259,4.099177773,3.433059018,3.978135154,6.238157348,5.41562345,2.95673919,6.753317073,2.770395879,4.085505582,3.407490662,3.946036252,7282.845874,3257.86608,1109.86158,313.9822367,225.1652209,27.62065829,2525.948437,7911.616669
0.2,4.5,232320.3674,90221.8088,16780.76196,10843.065,3189.87,577.04499,44013.8133,159645.3044,134504.1793,38192.77848,11748.79443,2939.433968,1931.779877,187.1697571,27702.69016,95732.88897,1.727235307,2.362274032,1.4282965,3.688827549,1.651259565,3.08300336,1.588792029,1.667611895,6.405323698,5.528271466,3.013010932,6.865879995,2.811420604,4.12201648,3.474508257,4.029943872,6.340900888,5.485441241,2.991702678,6.823491671,2.796039908,4.108523425,3.449093649,3.998005492,7327.67698,3289.50051,1121.820165,317.815732,228.170563,28.09013995,2552.195897,7986.247376
0.195652174,4.6,237483.0422,92226.73788,17153.66778,11084.022,3260.756,589.868212,44991.89804,163192.9778,135310.1768,38555.44683,11872.55961,2974.528814,1956.993465,190.280667,27984.19323,96613.21722,1.755101115,2.392054702,1.444816312,3.726311861,1.666206892,3.099990247,1.607761127,1.689137185,6.507356839,5.597207158,3.047473263,6.934889956,2.836593324,4.144481726,3.515540438,4.081277857,6.443020954,5.554594996,3.026297476,6.89282912,2.821349874,4.131160774,3.490273486,4.049493373,7371.791707,3320.736721,1133.640557,321.610236,231.1486448,28.55702037,2578.130237,8059.920725
0.191489362,4.7,242645.717,94231.66697,17526.57361,11324.979,3331.642,602.691434,45969.98278,166740.6512,136103.5365,38913.64852,11994.92518,3009.274427,1981.9833,193.3747142,28262.41069,97482.47277,1.78280244,2.421558259,1.461165729,3.763358669,1.680963709,3.11670239,1.626541461,1.71046801,6.608790492,5.665508132,3.081583788,7.003102942,2.861448588,4.166587458,3.556168596,4.132151521,6.544534729,5.623105264,3.060535361,6.961357285,2.846337253,4.15343199,3.531043536,4.10051466,7415.216728,3351.588225,1145.327306,325.3669805,234.1002983,29.02137006,2603.76188,8132.669435
0.1875,4.8,247808.3918,96236.59605,17899.47943,11565.936,3402.528,615.514656,46948.06752,170288.3247,136884.7195,39267.53189,12115.93628,3043.681603,2006.756068,196.452346,28537.4496,98341.02634,1.810343716,2.450793096,1.47735008,3.799982228,1.695536421,3.13314994,1.645138867,1.731610204,6.709640666,5.733193419,3.115353396,7.070544655,2.885996961,4.188346821,3.596405095,4.182578548,6.645458567,5.690991538,3.094427494,7.029102537,2.871012891,4.175350598,3.571416471,4.151083368,7457.977184,3382.067797,1156.88472,329.0871328,237.026313,29.48325615,2629.100689,8204.524437
0.183673469,4.9,252971.0667,98241.52514,18272.38525,11806.893,3473.414,628.337878,47926.15226,173835.9981,137654.1608,39617.23736,12235.63564,3077.76059,2031.318117,199.5139888,28809.41139,99189.2288,1.837729169,2.479767185,1.493374418,3.836196044,1.709931089,3.149342468,1.663558884,1.752569308,6.809922623,5.800281101,3.148792422,7.137239459,2.910248446,4.209772221,3.636261676,4.232571943,6.745808049,5.758272326,3.127984462,7.096089857,2.895387052,4.196929355,3.611404312,4.201212805,7500.096796,3412.18753,1168.316881,332.7718008,239.9274389,29.94274265,2654.156008,8275.515009
0.2,5,258133.7415,100246.4542,18645.29107,12047.85,3544.3,641.1611,48904.237,177383.6715,138412.2715,39962.89803,12354.06384,3111.521122,2055.675488,202.5600496,29078.39223,100027.4126,1.86496283,2.508488102,1.509243542,3.872012924,1.724153458,3.165289016,1.681806773,1.773350593,6.909650924,5.866788375,3.181910685,7.203210474,2.934212527,4.230875379,3.675749496,4.282144076,6.845598039,5.824965225,3.16121632,7.162342937,2.919469463,4.21818031,3.651018481,4.250915625,7541.597974,3441.95889,1179.627661,336.4220369,242.8043893,30.39989061,2678.936699,8345.668894
0.215686275,5.1,263296.4163,102251.3833,19018.19689,12288.807,3615.186,653.984322,49882.32174,180931.345,139159.4402,40304.64022,12471.25941,3144.972456,2079.833929,205.5909169,29344.48347,100855.8933,1.892048545,2.536963058,1.524962016,3.907445032,1.738208974,3.180998129,1.699887537,1.793959074,7.008839479,5.932731613,3.214717527,7.268479661,2.957898203,4.251667382,3.714879173,4.331306727,6.944842724,5.891086979,3.194132626,7.227884274,2.943269346,4.23911485,3.690269842,4.300203876,7582.501917,3471.392756,1190.82074,340.0388422,245.6578433,30.85475837,2703.451177,8415.012413
0.211538462,5.2,268459.0912,104256.3124,19391.10271,12529.764,3686.072,666.807544,50860.40648,184479.0184,139896.035,40642.58389,12587.25897,3178.123406,2103.798918,208.6069624,29607.77191,101674.9702,1.918989993,2.565198922,1.540534183,3.942503925,1.752102812,3.196477895,1.717805941,1.814399532,7.107501584,5.998126418,3.24722184,7.333067905,2.981314023,4.27215873,3.753660818,4.380071128,7.043555663,5.956653535,3.226742477,7.29273525,2.966795462,4.259743756,3.729168736,4.349089033,7622.828696,3500.499459,1201.899615,343.6231694,248.488448,31.30740168,2727.707438,8483.570558
0.20754717,5.3,273621.766,106261.2415,19764.00853,12770.721,3756.958,679.630766,51838.49122,188026.6918,140622.4048,40976.84311,12702.09739,3210.982368,2127.575682,211.6085414,29868.34014,102484.9282,1.945790689,2.593202243,1.555964179,3.9772006,1.765839886,3.21173598,1.735566522,1.834676525,7.20564996,6.062987673,3.279432099,7.396995084,3.004468117,4.292359376,3.792104071,4.428447993,7.141749824,6.021680102,3.259054538,7.356916205,2.990056134,4.280077239,3.767725015,4.397582044,7662.597339,3529.288825,1212.867615,347.1759265,251.2968206,31.75787389,2751.71309,8551.367089
0.203703704,5.4,278784.4408,108266.1706,20136.91435,13011.678,3827.844,692.453988,52816.57596,191574.3652,141338.8808,41307.52646,12815.80787,3243.557352,2151.16921,214.5959944,30126.2668,103286.038,1.972454001,2.62097927,1.571255948,4.011545531,1.779424874,3.226779651,1.753173611,1.854794403,7.303296791,6.127329587,3.311356388,7.460280138,3.027368222,4.312278766,3.830218132,4.476447554,7.239437619,6.086181192,3.291077072,7.420446512,3.013059283,4.300124988,3.805948079,4.445693356,7701.825901,3557.770206,1223.727911,350.6979797,254.0835503,32.2062261,2775.47538,8618.424615
0.2,5.5,283947.1157,110271.0996,20509.82018,13252.635,3898.73,705.27721,53794.6607,195122.0387,142045.7773,41634.73737,12928.42209,3275.856005,2174.584267,217.5696477,30381.62686,104078.5579,1.998983153,2.648535973,1.586413255,4.045548699,1.792862231,3.241615811,1.770631341,1.874757324,7.400453753,6.191165738,3.343002427,7.522941127,3.050021711,4.331925869,3.868011783,4.524079591,7.336630942,6.150170666,3.322817961,7.483344637,3.035812451,4.319896199,3.843846899,4.493432952,7740.531529,3585.952509,1234.483527,354.1901554,256.8492002,32.65250726,2799.001215,8684.764668
0.196428571,5.6,289109.7905,112276.0287,20882.726,13493.592,3969.616,718.100432,54772.74544,198669.7121,142743.3932,41958.57446,13039.97027,3307.885632,2197.825413,220.5298142,30634.49184,104862.7336,2.025381238,2.675878058,1.601439694,4.079219628,1.806156202,3.256251017,1.787943659,1.894569265,7.497132045,6.254509113,3.374377589,7.584995288,3.072435613,4.351309217,3.905493423,4.571353459,7.433341195,6.213661776,3.354284739,7.545628195,3.058322827,4.339399612,3.881430048,4.540810376,7778.73053,3613.844228,1245.137347,357.6532437,259.5943087,33.09676436,2822.297183,8750.407775
0.192982456,5.7,294272.4653,114280.9578,21255.63182,13734.549,4040.502,730.923654,55750.83018,202217.3855,143432.0132,42279.13184,13150.48126,3339.65322,2220.897011,223.4767944,30884.93004,105638.7999,2.051651223,2.703010985,1.616338702,4.112567412,1.819310837,3.270691509,1.805114342,1.914234029,7.593342417,6.317372139,3.405488928,7.646459087,3.094616638,4.370436927,3.942671083,4.618278115,7.529579319,6.276667201,3.385484603,7.607314008,3.080597268,4.358643541,3.918705722,4.587834765,7816.438418,3641.453471,1255.692128,361.0879999,262.3193912,33.53904246,2845.369575,8815.373521
0.189655172,5.8,299435.1401,116285.8869,21628.53764,13975.506,4111.388,743.746876,56728.91492,205765.059,144111.9081,42596.49942,13259.98267,3371.165453,2243.803241,226.4108768,31133.00672,106406.9809,2.077795958,2.729939983,1.631113568,4.145600742,1.832330003,3.284943226,1.822147004,1.93375526,7.689095195,6.379766723,3.436343194,7.707348266,3.116571194,4.389316729,3.979552454,4.664862139,7.62535582,6.33919908,3.416424442,7.668418151,3.102642324,4.377635902,3.955681767,4.634514867,7853.669972,3668.787978,1266.150504,364.4951468,265.0249414,33.97938489,2868.224405,8879.680609
0.186440678,5.9,304597.815,118290.816,22001.44346,14216.463,4182.274,756.570098,57706.99966,209312.7324,144783.3363,42910.76312,13368.50088,3402.428734,2266.548109,229.3323388,31378.78429,107167.4907,2.10381818,2.756670061,1.645767439,4.178327927,1.845217396,3.299011827,1.839045105,1.95313645,7.784400304,6.441704277,3.466946853,7.767677887,3.138305406,4.407955995,4.016144903,4.71111376,7.720680794,6.401269048,3.447110851,7.728955998,3.124464251,4.396384236,3.992365696,4.680859066,7890.439279,3695.855153,1276.514996,367.8753768,267.7114324,34.41783327,2890.867423,8943.346913
0.2,6,309760.4898,120295.7451,22374.34928,14457.42,4253.16,769.39332,58685.0844,212860.4058,145446.544,43222.00514,13476.06117,3433.449202,2289.135458,232.2414472,31622.3225,107920.5342,2.129720523,2.783206024,1.660303333,4.210756924,1.85797655,3.31290271,1.855811963,1.972380951,7.879267293,6.503195748,3.497306103,7.82746237,3.159825136,4.426361756,4.052455495,4.757040871,7.815563948,6.46288826,3.477550148,7.788942264,3.146069032,4.414895737,4.02876471,4.726875407,7926.75978,3722.662074,1286.788016,371.2293533,270.3793182,34.85442764,2913.304133,9006.389528
0.213114754,6.1,314923.1646,122300.6741,22747.2551,14698.377,4324.046,782.216542,59663.16914,216408.0793,146101.7667,43530.3042,13582.68776,3464.232742,2311.568978,235.138459,31863.67857,108666.3073,2.15550552,2.809552481,1.674724141,4.242895353,1.870610846,3.326621027,1.872450759,1.991491977,7.973705351,6.564251646,3.527426887,7.886715533,3.181135993,4.444540725,4.088491007,4.802651053,7.910014624,6.524067421,3.507748392,7.848391045,3.167462395,4.43317727,4.064885716,4.772571609,7962.644308,3749.21552,1296.971878,374.5577129,273.0290347,35.28920656,2935.539807,9068.824819
0.209677419,6.2,320085.8395,124305.6032,23120.16093,14939.334,4394.932,795.039764,60641.25388,219955.7527,146749.2292,43835.73567,13688.40387,3494.785004,2333.852212,238.0236214,32102.90736,109404.998,2.18117561,2.83571386,1.68903264,4.274750516,1.883123523,3.340171699,1.888964548,2.010472618,8.067723328,6.624882067,3.557314913,7.945450625,3.202243354,4.462499319,4.124257948,4.847951588,8.004041817,6.584816813,3.537711398,7.90731585,3.188649824,4.451235392,4.100735343,4.817955087,7998.105127,3775.521985,1307.068798,377.8610665,275.6610003,35.72220716,2957.579498,9130.668457
0.206349206,6.3,325248.5143,126310.5323,23493.06675,15180.291,4465.818,807.862986,61619.33862,223503.4261,147389.1464,44138.37187,13793.23176,3525.111415,2355.988569,240.897173,32340.06147,110136.7861,2.206733143,2.861694416,1.703231495,4.306329422,1.895517686,3.353559429,1.905356261,2.029325841,8.161329754,6.685096714,3.58697566,8.00368036,3.223152372,4.480243672,4.159762569,4.892949478,8.097654191,6.645146313,3.567444748,7.96572964,3.209636576,4.469076372,4.13631996,4.863032968,8033.153964,3801.587696,1317.080903,381.1400006,278.2756175,36.15346522,2979.428053,9191.935468
0.203125,6.4,330411.1891,128315.4614,23865.97257,15421.248,4536.704,820.686208,62597.42336,227051.0996,148021.724,44438.28212,13897.19283,3555.21719,2377.981324,243.7593437,32575.19142,110861.8444,2.232180386,2.887498239,1.717323266,4.337638793,1.907796312,3.366788717,1.921628719,2.048054503,8.254532855,6.744904922,3.616414397,8.061416945,3.243867992,4.497779654,4.195010882,4.93765146,8.1908601,6.705065423,3.596953807,8.023644854,3.230427692,4.486706207,4.171645685,4.907812107,8067.80204,3827.418625,1327.010234,384.3950793,280.8732733,36.58301525,3001.090125,9252.640263
0.2,6.5,335573.864,130320.3905,24238.87839,15662.205,4607.59,833.50943,63575.5081,230598.773,148647.1592,44735.53303,14000.30762,3585.107344,2399.833631,246.6103553,32808.3457,111580.3385,2.257519524,2.913129266,1.731310415,4.36868509,1.919962259,3.379863871,1.937784632,2.06666135,8.347340567,6.804315674,3.645636189,8.118672107,3.26439496,4.515112888,4.230008669,4.982064018,8.283667601,6.76458328,3.62624373,8.081073438,3.251028011,4.504130637,4.206718405,4.952299101,8102.060104,3853.020507,1336.858755,387.6268449,283.4543403,37.01089055,3022.570183,9312.796674
0.196969697,6.6,340736.5388,132325.3196,24611.78421,15903.162,4678.476,846.332652,64553.59284,234146.4464,149265.6406,45030.18854,14102.59589,3614.786705,2421.548528,249.450422,33039.57093,112292.4276,2.282752665,2.938591284,1.74519531,4.399474518,1.932018271,3.392789016,1.953826609,2.08514903,8.439760551,6.863337621,3.674645911,8.175457121,3.284737836,4.53224876,4.264761497,5.026193398,8.376084473,6.823708684,3.65531948,8.138026876,3.271442179,4.52135516,4.241543782,4.9965003,8135.938454,3878.39885,1346.62835,390.8358191,286.0191771,37.43712325,3043.872522,9372.417987
0.194029851,6.7,345899.2136,134330.2487,24984.69003,16144.119,4749.362,859.155874,65531.67758,237694.1198,149877.3492,45322.31012,14204.07664,3644.25992,2443.128941,252.2797509,33268.91195,112998.2646,2.307881847,2.963887946,1.758980233,4.430013049,1.943966984,3.405568109,1.969757162,2.103520091,8.531800206,6.921979099,3.703448258,8.231782834,3.304901003,4.549192435,4.299274725,5.070045619,8.468118224,6.882450112,3.684185833,8.194516211,3.291674661,4.538385048,4.276127269,5.040421825,8169.446965,3903.55895,1356.320835,394.0225044,288.5681296,37.86174443,3065.001272,9431.516968
0.191176471,6.8,351061.8884,136335.1777,25357.59585,16385.076,4820.248,871.979096,66509.76232,241241.7933,150482.4589,45611.95692,14304.76816,3673.531465,2464.577692,255.0985417,33496.41189,113697.9967,2.332909038,2.989022768,1.772667378,4.460306427,1.955810935,3.418204942,1.98557871,2.121776991,8.623466685,6.980248145,3.732047752,8.287659683,3.324888676,4.56594887,4.333553521,5.113626486,8.559776109,6.940815733,3.712847387,8.250552066,3.311729749,4.555225356,4.310474119,5.084069575,8202.595114,3928.505899,1365.937956,397.187385,291.1015309,38.28478409,3085.960406,9490.105897
0.188405797,6.9,356224.5633,138340.1068,25730.50168,16626.033,4891.134,884.802318,67487.84706,244789.4667,151081.1363,45899.18583,14404.68805,3702.605655,2485.897504,257.906988,33722.11228,114391.7652,2.35783614,3.013999144,1.786258861,4.490360181,1.967552561,3.430703158,2.001293587,2.139922102,8.714766902,7.03815251,3.760448752,8.343097723,3.344704913,4.582522823,4.367602864,5.156941599,8.651065144,6.998813426,3.741308576,8.306144673,3.331611576,4.571880936,4.344589397,5.127449242,8235.391997,3953.244598,1375.481394,400.3309274,293.6197026,38.70627124,3106.753752,9548.196585
0.2,7,361387.2381,140345.0359,26103.4075,16866.99,4962.02,897.62554,68465.9318,248337.1401,151673.5417,46184.05165,14503.8533,3731.486655,2507.091003,260.7052767,33946.05314,115079.7066,2.382664992,3.038820348,1.799756724,4.520179639,1.979194211,3.443066252,2.016904042,2.15795771,8.805707545,7.095699677,3.788655463,8.398106641,3.364353619,4.598918865,4.40142756,5.199996364,8.741992111,7.056450792,3.769573675,8.361303886,3.351324115,4.58835645,4.378477987,5.170566316,8267.846357,3977.779766,1384.952769,403.4535816,296.122955,39.12623397,3127.384996,9605.800408
0.211267606,7.1,366549.9129,142349.965,26476.31332,17107.947,5032.906,910.448762,69444.01654,251884.8136,152259.8291,46466.60717,14602.28025,3760.178479,2528.160726,263.493589,34168.27303,115761.952,2.407397376,3.063489539,1.813162935,4.549769937,1.990738147,3.455297586,2.032412246,2.175886025,8.896295089,7.15289687,3.816671942,8.452695776,3.383838558,4.615141388,4.435032248,5.242796003,8.832563573,7.113735171,3.797646806,8.416039204,3.370871197,4.604656374,4.412144601,5.213426101,8299.966593,4002.115951,1394.353644,406.555782,298.6115877,39.54469945,3147.857689,9662.928319
0.208333333,7.2,371712.5878,144354.8941,26849.21914,17348.904,5103.792,923.271984,70422.10128,255432.487,152840.1465,46746.90327,14699.9847,3788.685006,2549.109125,266.2721002,34388.80913,116438.6278,2.432035014,3.088009771,1.826479394,4.579136025,2.002186548,3.46740039,2.047820295,2.193709182,8.986535803,7.209751071,3.844502106,8.506874138,3.403163357,4.631194619,4.468421406,5.285345559,8.922785885,7.170673651,3.825531949,8.470359787,3.390256511,4.620785015,4.44559379,5.256033719,8331.760788,4026.257535,1403.685526,409.6379478,301.0858903,39.961694,3168.175259,9719.590879
0.205479452,7.3,376875.2626,146359.8232,27222.12496,17589.861,5174.678,936.095206,71400.18602,258980.1604,153414.6364,47024.98903,14796.98187,3817.009981,2569.938569,269.0409801,34607.69734,117109.8561,2.456579576,3.112383994,1.839707935,4.608282684,2.013541515,3.479377772,2.063130214,2.211429243,9.076435758,7.266269024,3.872149739,8.560650422,3.422331515,4.647082624,4.501599362,5.32764991,9.012665201,7.227273082,3.853232949,8.524274473,3.409483616,4.636746513,4.478829948,5.298394122,8363.236716,4050.208744,1412.949869,412.7004839,303.5461426,40.37724311,3188.341011,9775.798268
0.202702703,7.4,382037.9374,148364.7522,27595.03078,17830.818,5245.564,948.918428,72378.27076,262527.8339,153983.4362,47300.9118,14893.28646,3845.157025,2590.651349,271.8003935,34824.97228,117775.7545,2.481032679,3.136615059,1.852850333,4.637214523,2.024805075,3.491232723,2.078343959,2.229048203,9.16600084,7.322457254,3.899618498,8.614033021,3.441346407,4.662809316,4.534570298,5.369713774,9.102207484,7.283540086,3.880753519,8.577791794,3.428555944,4.652544856,4.511857323,5.340512097,8394.401866,4073.973658,1422.148078,415.7437818,305.9926153,40.79137149,3208.358136,9831.56031
0.2,7.5,387200.6123,150369.6813,27967.9366,18071.775,5316.45,961.74165,73356.3555,266075.5073,154546.678,47574.7173,14988.9127,3873.129636,2611.249682,274.5505,35040.66741,118436.4365,2.505395892,3.160705725,1.8659083,4.665935999,2.035979185,3.502968125,2.093463422,2.246567991,9.255236755,7.378322074,3.926911918,8.667030047,3.460211291,4.678378467,4.567338261,5.411541715,9.191418513,7.33948107,3.908097249,8.630919989,3.447476807,4.668183883,4.544680022,5.382392276,8425.26345,4097.556214,1431.281507,418.7682199,308.4255702,41.2041031,3228.229716,9886.886485
0.197368421,7.6,392363.2871,152374.6104,28340.84243,18312.732,5387.336,974.564872,74334.44024,269623.1807,155104.4893,47846.44969,15083.87429,3900.931202,2631.735715,277.2914544,35254.81506,119092.0119,2.529670733,3.184658661,1.878883494,4.694451415,2.047065733,3.514586752,2.108490432,2.263990476,9.344149037,7.433869592,3.954033418,8.719649336,3.478929315,4.693793711,4.599907163,5.453138152,9.280303895,7.395102231,3.93526761,8.683667021,3.466249405,4.683667293,4.577302018,5.424039142,8455.82842,4120.960215,1440.35147,421.7741642,310.8452607,41.61546118,3247.95873,9941.785951
0.194805195,7.7,397525.9619,154379.5395,28713.74825,18553.689,5458.222,987.388094,75312.52498,273170.8541,155656.9927,48116.15163,15178.18453,3928.564996,2652.111524,280.023407,35467.44647,119742.5865,2.553858679,3.208476453,1.891777518,4.722764933,2.058066545,3.526091282,2.123426761,2.281317467,9.432743057,7.489105724,3.980986309,8.771898468,3.49750352,4.709058551,4.632280793,5.494507364,9.368869067,7.450409571,3.96226796,8.736040586,3.484876826,4.698998651,4.609727154,5.465457036,8486.103479,4144.189337,1449.359232,424.7619689,313.2519324,42.02546829,3267.548055,9996.267553
