Pct_Delta,PCT_Change,M_P_NTV,M_P_TTV,M_P_CTVP,M_P_CTVNP,M_P_DD,M_P_STRP,M_P_STRNP,M_P_YOT,M_P_CIN,M_P_DISP,M_P_DISNP,M_P_SEM,M_P_PAID_SOCIAL,M_P_DCI,M_P_DRD,TlncT_P_NTV,TlncT_P_TTV,TlncT_P_CTVP,TlncT_P_CTVNP,TlncT_P_DD,TlncT_P_STRP,TlncT_P_STRNP,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DISP,TlncT_P_DISNP,TlncT_P_SEM,TlncT_P_PAID_SOCIAL,TlncT_P_DCI,TlncT_P_DRD,CPT_P_NTV,CPT_P_TTV,CPT_P_CTVP,CPT_P_CTVNP,CPT_P_DD,CPT_P_STRP,CPT_P_STRNP,CPT_P_YOT,CPT_P_CIN,CPT_P_DISP,CPT_P_DISNP,CPT_P_SEM,CPT_P_PAID_SOCIAL,CPT_P_DCI,CPT_P_DRD,MCPT_P_NTV,MCPT_P_TTV,MCPT_P_CTVP,MCPT_P_CTVNP,MCPT_P_DD,MCPT_P_STRP,MCPT_P_STRNP,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DISP,MCPT_P_DISNP,MCPT_P_SEM,MCPT_P_PAID_SOCIAL,MCPT_P_DCI,MCPT_P_DRD,nMCPT_P_NTV,nMCPT_P_TTV,nMCPT_P_CTVP,nMCPT_P_CTVNP,nMCPT_P_DD,nMCPT_P_STRP,nMCPT_P_STRNP,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DISP,nMCPT_P_DISNP,nMCPT_P_SEM,nMCPT_P_PAID_SOCIAL,nMCPT_P_DCI,nMCPT_P_DRD,nMTIncT_P_NTV,nMTIncT_P_TTV,nMTIncT_P_CTVP,nMTIncT_P_CTVNP,nMTIncT_P_DD,nMTIncT_P_STRP,nMTIncT_P_STRNP,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DISP,nMTIncT_P_DISNP,nMTIncT_P_SEM,nMTIncT_P_PAID_SOCIAL,nMTIncT_P_DCI,nMTIncT_P_DRD
0.2,2,685715.2047,167430.0212,37774.57693,105767.3344,280122.2413,243000.6935,609915.4527,219854.9805,131532.997,560172.74,41950.90272,591963.3653,551977.1498,73994.84,113862.58,253605.5429,77552.67418,10941.0313,52751.28632,111724.5043,139676.3517,371425.3256,185494.8799,67356.47581,520462.5837,35991.68917,550487.8824,331464.8535,24694.10931,57348.26282,2.703865211,2.158920024,3.452560907,2.005019057,2.507258752,1.739741127,1.642094415,1.185234766,1.952789177,1.076297812,1.165571933,1.075343135,1.665265997,2.996457134,1.985458223,9.113796348,7.628570356,9.442932092,7.392259946,8.392395256,6.343844038,6.830247857,5.046225669,7.363183514,5.229446844,4.493136228,5.48320071,6.676014848,9.521406719,6.523325294,9.113796348,7.628570356,9.442932092,7.392259946,8.392395256,6.343844038,6.830247857,5.046225669,7.363183514,5.229446844,4.493136228,5.48320071,6.676014848,9.521406719,6.523325294,75.23925031,21.94775868,4.000301661,14.30784836,33.37810396,38.30496021,89.29624012,43.56820224,17.86360434,107.118928,9.336663878,107.9594559,82.68063543,7.771418887,17.45468375
0.238095238,2.1,720000.9649,175801.5223,39663.30578,111055.7011,294128.3534,255150.7282,640411.2253,230847.7295,138109.6468,588181.377,44048.44786,621561.5336,579576.0073,77694.582,119555.709,257367.5054,78650.06212,11141.04638,53466.67874,113393.4095,141591.5997,375890.1376,187673.29,68249.65603,525818.5301,36458.52237,555885.8552,335598.8853,25082.68025,58220.99701,2.797559714,2.235236916,3.560105975,2.077101172,2.593875205,1.802018825,1.703719149,1.230051061,2.023594768,1.118601463,1.208179734,1.118145979,1.726990263,3.097539068,2.053480963,9.419999089,7.891559018,9.715287343,7.650259665,8.67231159,6.564031411,7.080126525,5.231245603,7.623779466,5.429544216,4.652598126,5.69622924,6.915987102,9.834926434,6.73799941,9.419999089,7.891559018,9.715287343,7.650259665,8.67231159,6.564031411,7.080126525,5.231245603,7.623779466,5.429544216,4.652598126,5.69622924,6.915987102,9.834926434,6.73799941,76.43323084,22.27715992,4.082566411,14.51659237,33.91579631,38.8710401,90.45194645,44.12863533,18.11564034,108.3297886,9.467494648,109.1180687,83.80235514,7.899864074,17.74350244
0.227272727,2.2,754286.7251,184173.0233,41552.03462,116344.0678,308134.4655,267300.7628,670906.9979,241840.4786,144686.2967,616190.014,46145.99299,651159.7018,607174.8648,81394.324,125248.838,261007.1831,79710.87926,11335.4543,54157.94504,115008.4475,143442.6016,380197.3731,189774.6536,69112.30557,530977.0915,36909.35545,561081.9537,339589.4736,25458.86426,59065.92569,2.889907919,2.310513007,3.665669987,2.14823638,2.679233328,1.863468452,1.764628178,1.274356053,2.093495442,1.160483237,1.250251933,1.160542943,1.787967272,3.197091716,2.120492256,9.721840068,8.151032646,9.982418042,7.904902329,8.948153203,6.781311394,7.327155543,5.414155288,7.881117203,5.627668788,4.810072589,5.907280685,7.153064599,10.14380668,6.94945826,9.721840068,8.151032646,9.982418042,7.904902329,8.948153203,6.781311394,7.327155543,5.414155288,7.881117203,5.627668788,4.810072589,5.907280685,7.153064599,10.14380668,6.94945826,77.58682717,22.59505407,4.162521991,14.71796399,34.43553753,39.41726715,91.56445417,44.66818288,18.35860234,109.4929423,9.593616757,110.2300257,84.88317928,8.024041328,18.02282039
0.217391304,2.3,788572.4854,192544.5244,43440.76347,121632.4345,322140.5775,279450.7975,701402.7706,252833.2276,151262.9465,644198.651,48243.53813,680757.8701,634773.7223,85094.066,130941.967,264533.857,80737.92717,11524.65985,54826.94341,116573.6992,145234.2956,384359.3938,191805.0255,69946.7875,535954.0434,37345.42893,566092.4094,343447.8,25823.59341,59885.1448,2.980988877,2.384808864,3.769374892,2.218479218,2.763407011,1.924137797,1.824861788,1.318178327,2.162543155,1.201966211,1.291819093,1.202556082,1.848239303,3.295206235,2.186551731,10.01957124,8.407191825,10.24464774,8.156378093,9.220155888,6.99584912,7.571492311,5.595070789,8.135380102,5.82392656,4.965671164,6.116460442,7.387408513,10.44831844,7.157889333,10.01957124,8.407191825,10.24464774,8.156378093,9.220155888,6.99584912,7.571492311,5.595070789,8.135380102,5.82392656,4.965671164,6.116460442,7.387408513,10.44831844,7.157889333,78.7032166,22.90235889,4.240337448,14.91255471,34.93873438,39.94522934,92.6373219,45.18856635,18.59322424,110.6124269,9.715411378,111.2993171,85.92644108,8.144283359,18.29337685
0.208333333,2.4,822858.2456,200916.0254,45329.49232,126920.8012,336146.6896,291600.8322,731898.5432,263825.9766,157839.5964,672207.288,50341.08327,710356.0384,662372.5798,88793.808,136635.096,267955.736,81733.6819,11709.02235,55475.31535,118092.7746,146971.0447,388387.1034,193769.7458,70755.18855,540763.2794,37767.83813,570931.5101,347183.7322,26177.69268,60680.50901,3.070873786,2.458179061,3.871330243,2.28787886,2.846462799,1.984069943,1.88445635,1.3615437,2.230784761,1.243071254,1.332908786,1.244205348,1.907844517,3.391964642,2.251713083,10.31341992,8.66021765,10.50226718,8.404858714,9.48853237,7.20779372,7.8132792,5.774097118,8.386733855,6.018413555,5.11949466,6.323864029,7.619164568,10.74870604,7.363461701,10.31341992,8.66021765,10.50226718,8.404858714,9.48853237,7.20779372,7.8132792,5.774097118,8.386733855,6.018413555,5.11949466,6.323864029,7.619164568,10.74870604,7.363461701,79.78519756,23.19988175,4.316162552,15.10088457,35.42662621,40.45632318,93.67367074,45.69129532,18.82015086,111.6917742,9.833213356,112.3294295,86.93506668,8.260883464,18.55582354
0.2,2.5,857144.0058,209287.5265,47218.22116,132209.168,350152.8017,303750.8669,762394.3158,274818.7256,164416.2462,700215.925,52438.6284,739954.2066,689971.4373,92493.55,142328.225,271280.1192,82700.34364,11888.86245,56104.51888,119568.884,148656.7248,392290.1731,195673.5498,71539.3615,545417.1033,38177.55535,575611.903,350806.0266,26521.89616,61453.66833,3.159627061,2.530672997,3.971634911,2.356479845,2.9284609,2.043303909,1.943444848,1.404475597,2.298262702,1.283817322,1.373545999,1.285508869,1.966817514,3.487441073,2.316024883,10.6035921,8.910274342,10.75553878,8.650500011,9.753475408,7.417280469,8.052645545,5.951329697,8.635328828,6.211217133,5.271634576,6.529578381,7.848465094,11.04519074,7.566328504,10.6035921,8.910274342,10.75553878,8.650500011,9.753475408,7.417280469,8.052645545,5.951329697,8.635328828,6.211217133,5.271634576,6.529578381,7.848465094,11.04519074,7.566328504,80.8352488,23.488337,4.390130714,15.28341342,35.90031112,40.95178389,94.67625411,46.17770139,19.03995198,112.7340922,9.947318548,113.3234282,87.91163992,8.374101648,18.81073825
0.192307692,2.6,891429.7661,217659.0276,49106.95001,137497.5347,364158.9137,315900.9015,792890.0885,285811.4747,170992.8961,728224.562,54536.17354,769552.3749,717570.2948,96193.292,148021.354,274513.5292,83639.87712,12064.46768,56715.85541,121004.8964,150294.7962,396077.2232,197520.6578,72300.95958,549926.467,38575.44809,580144.8401,354322.4922,26856.86023,62206.09786,3.247307223,2.602335573,4.070378512,2.424322682,3.009456017,2.101875179,2.00185732,1.446995356,2.365015583,1.324221702,1.413753469,1.326483184,2.025189793,3.58170282,2.379531253,10.89027523,9.157511417,11.00470044,8.893443912,10.01516038,7.624432564,8.289709303,6.126855576,8.881302026,6.402417081,5.422174296,6.733682925,8.075430733,11.33797373,7.766629017,10.89027523,9.157511417,11.00470044,8.893443912,10.01516038,7.624432564,8.289709303,6.126855576,8.881302026,6.402417081,5.422174296,6.733682925,8.075430733,11.33797373,7.766629017,81.85557729,23.76835995,4.462361358,15.46055005,36.36076706,41.43270976,95.64751423,46.64896554,19.25313379,113.7421309,10.05798976,114.2840231,88.85845455,8.484169593,19.05863582
0.185185185,2.7,925715.5263,226030.5286,50995.67886,142785.9014,378165.0258,328050.9362,823385.8611,296804.2237,177569.5459,756233.199,56633.71867,799150.5432,745169.1522,99893.034,153714.483,277661.8206,84554.04481,12236.09696,57310.49195,122403.3875,151888.3619,399755.9738,199314.8488,73041.46473,554301.1643,38962.29385,584540.3795,357740.1251,27183.17444,62939.12231,3.333967645,2.673207759,4.167642591,2.491444351,3.089498041,2.159816144,2.059721218,1.489122489,2.431078657,1.364300217,1.453551962,1.367143436,2.082990137,3.674811204,2.442272427,11.17364049,9.402065512,11.24996863,9.133820171,10.27374746,7.829362618,8.524578449,6.300754456,9.124778736,6.592086534,5.571190086,6.936250494,8.300171875,11.62723865,7.964490378,11.17364049,9.402065512,11.24996863,9.133820171,10.27374746,7.829362618,8.524578449,6.300754456,9.124778736,6.592086534,5.571190086,6.936250494,8.300171875,11.62723865,7.964490378,82.84815741,24.04051837,4.532961873,15.63265958,36.80886914,41.90008206,96.58962798,47.10614034,19.46014814,114.7183362,10.16546156,115.2136221,89.77755683,8.591294715,19.29997724
0.178571429,2.8,960001.2865,234402.0297,52884.4077,148074.2681,392171.1379,340200.9709,853881.6337,307796.9727,184146.1958,784241.836,58731.26381,828748.7114,772768.0097,103592.776,159407.612,280730.2709,85444.43438,12403.98444,57889.47934,123766.6789,153440.2168,403333.3674,201059.5207,73762.21095,558549.9916,39338.79243,588807.5507,361065.2198,27501.37054,63653.93628,3.41965718,2.743327068,4.263501616,2.557878734,3.168632634,2.217156479,2.117061723,1.530874896,2.496484221,1.404067403,1.492960515,1.407503539,2.14024494,3.766822306,2.504285223,11.45384476,9.644061918,11.49154102,9.371747814,10.5293834,8.032173924,8.757352153,6.473099556,9.365873926,6.78029275,5.718751939,7.13734809,8.522789872,11.91315369,8.160029053,11.45384476,9.644061918,11.49154102,9.371747814,10.5293834,8.032173924,8.757352153,6.473099556,9.365873926,6.78029275,5.718751939,7.13734809,8.522789872,11.91315369,8.160029053,83.81476323,24.30532194,4.602029234,15.80006964,37.24540392,42.35478142,97.50454462,47.55016821,19.66140023,115.6648931,10.26994429,116.1143748,90.6707805,8.695663521,19.53517702
0.172413793,2.9,994287.0468,242773.5308,54773.13655,153362.6348,406177.2499,352351.0055,884377.4064,318789.7217,190722.8456,812250.473,60828.80895,858346.8797,800366.8672,107292.518,165100.741,283723.6553,86312.48159,12568.34263,58453.76755,125096.8719,154952.8876,406815.6726,202757.741,74464.40382,562680.8806,39705.57615,592954.4926,364303.4619,27811.92995,64351.62118,3.504420686,2.812727965,4.35802382,2.623656973,3.24690173,2.273923455,2.173902005,1.572269055,2.56126197,1.443536649,1.531996632,1.447576315,2.196978483,3.857787582,2.565603445,11.73103227,9.883615893,11.72959874,9.607336375,10.78220315,8.232961523,8.988121781,6.643958348,9.604693422,6.967097774,5.864924295,7.337037543,8.743378067,12.1958734,8.353352069,11.73103227,9.883615893,11.72959874,9.607336375,10.78220315,8.232961523,8.988121781,6.643958348,9.604693422,6.967097774,5.864924295,7.337037543,8.743378067,12.1958734,8.353352069,84.75699528,24.56323003,4.669651345,15.96307539,37.67108117,42.79760139,98.3940169,47.98189649,19.85725491,116.5837626,10.3716273,116.9882088,91.53977571,8.797444389,19.76460942
0.2,3,1028572.807,251145.0318,56661.8654,158651.0016,420183.362,364501.0402,914873.179,329782.4708,197299.4955,840259.11,62926.35408,887945.048,827965.7247,110992.26,170793.87,286646.3103,87159.48953,12729.36509,59004.21842,126395.8747,156428.6669,410208.5697,204412.2891,75149.13675,566701.0104,40063.21847,596988.5688,367460.0059,28115.2901,65033.15943,3.588299483,2.881442206,4.451271922,2.68880778,3.324343954,2.330142214,2.230263448,1.613320178,2.62543928,1.482720332,1.570676458,1.487373619,2.25321317,3.947754392,2.626258227,12.00533602,10.12083377,11.96430828,9.840686948,11.0323311,8.431813123,9.216971753,6.813393188,9.841334923,7.152559002,6.00976665,7.535376071,8.962022681,12.4755402,8.544558076,12.00533602,10.12083377,11.96430828,9.840686948,11.0323311,8.431813123,9.216971753,6.813393188,9.841334923,7.152559002,6.00976665,7.535376071,8.962022681,12.4755402,8.544558076,85.67630304,24.8146583,4.735908177,16.12194376,38.08654382,43.22925982,99.25962707,48.40209007,20.04804196,117.4767114,10.47068177,117.836859,92.38603318,8.896789899,19.98861363
0.225806452,3.1,1062858.567,259516.5329,58550.59424,163939.3683,434189.474,376651.0749,945368.9516,340775.2198,203876.1453,868267.747,65023.89922,917543.2162,855564.5822,114692.002,176486.999,289502.1871,87986.6448,12887.22869,59541.61655,127665.4262,157869.6423,413517.2239,206025.6921,75817.40481,570616.9008,40412.2412,600916.4641,370539.5404,28411.84977,65699.44655,3.671331737,2.949499137,4.543303734,2.753357698,3.400994984,2.385835994,2.28616584,1.654042349,2.689041465,1.521629916,1.609014924,1.526906436,2.308969729,4.036766453,2.686278321,12.27687899,10.35581394,12.19582305,10.07189309,11.2798823,8.628809883,9.443980286,6.981461862,10.07588887,7.336729678,6.153334093,7.732416768,9.178803567,12.75228571,8.733738255,12.27687899,10.35581394,12.19582305,10.07189309,11.2798823,8.628809883,9.443980286,6.981461862,10.07588887,7.336729678,6.153334093,7.732416768,9.178803567,12.75228571,8.733738255,86.57400371,25.05998412,4.800872725,16.27691704,38.4923763,43.65040834,100.1028087,48.81144187,20.23406053,118.3453371,10.56726292,118.6618937,93.21090444,8.993838797,20.20749808
0.21875,3.2,1097144.327,267888.0339,60439.32309,169227.735,448195.5861,388801.1096,975864.7243,351767.9688,210452.7952,896276.384,67121.44436,947141.3845,883163.4397,118391.744,182180.128,292294.8969,88795.03139,13042.09556,60066.67839,128907.1157,159277.7199,416746.3468,207600.2548,76470.11644,574434.4923,40753.12065,604744.2671,373546.3437,28701.9736,66351.30133,3.753552796,3.016925944,4.634172694,2.817331331,3.476887862,2.441026339,2.341627543,1.694448637,2.752091993,1.560276056,1.647025879,1.566184974,2.364267391,4.124864222,2.745690353,12.54577518,10.58864764,12.42428486,10.30104161,11.52496337,8.8240271,9.669220027,7.148218049,10.30843921,7.519659308,6.295677754,7.928209016,9.393794873,13.02623192,8.920977098,12.54577518,10.58864764,12.42428486,10.30104161,11.52496337,8.8240271,9.669220027,7.148218049,10.30843921,7.519659308,6.295677754,7.928209016,9.393794873,13.02623192,8.920977098,87.45129827,25.29955128,4.864611828,16.42821584,38.88911156,44.06164047,100.9248648,49.21058177,20.4155829,119.1910893,10.66151207,119.4647344,94.01561899,9.088717656,20.42154419
0.212121212,3.3,1131430.088,276259.535,62328.05194,174516.1017,462201.6982,400951.1442,1006360.497,362760.7178,217029.445,924285.021,69218.98949,976739.5528,910762.2972,122091.486,187873.257,295027.7499,89585.64237,13194.11468,60580.06013,130122.4005,160654.6462,419900.2488,209138.0854,77108.10341,578159.2138,41086.2929,608477.5401,376484.3318,28985.99603,66989.47459,3.834995481,3.083747883,4.723928317,2.880751543,3.55205327,2.495733262,2.396665636,1.734551204,2.814612673,1.598668669,1.684722193,1.605218744,2.419124038,4.212085239,2.804519041,12.81213054,10.81941971,12.64982509,10.52821325,11.7676734,9.017534796,9.892758612,7.313711739,10.53906401,7.701394038,6.436845206,8.12279886,9.607065609,13.29749209,9.106353097,12.81213054,10.81941971,12.64982509,10.52821325,11.7676734,9.017534796,9.892758612,7.313711739,10.53906401,7.701394038,6.436845206,8.12279886,9.607065609,13.29749209,9.106353097,88.30928502,25.53367393,4.927186857,16.57604169,39.27723711,44.46349843,101.726984,49.60008417,20.59285766,120.0152877,10.75355819,120.2466748,94.80129877,9.181542295,20.63100947
0.205882353,3.4,1165715.848,284631.0361,64216.78078,179804.4684,476207.8102,413101.1789,1036856.27,373753.4669,223606.0949,952293.658,71316.53463,1006337.721,938361.1547,125791.228,193566.386,297703.7889,90359.39006,13343.42337,61082.36443,131312.6198,162002.025,422982.8847,210641.1183,77732.1294,581796.0407,41412.1583,612121.3787,379357.0985,29264.22458,67614.65669,3.915690332,3.149988461,4.812616599,2.943639627,3.626519759,2.549975403,2.451296038,1.774361387,2.876623818,1.636817014,1.722115861,1.644016622,2.473556336,4.298464415,2.862787382,13.07604375,11.04820921,12.87256574,10.75348325,12.00810467,9.209398231,10.11465915,7.477989582,10.76783609,7.88197697,6.576880811,8.316229318,9.818680147,13.56617169,9.289939328,13.07604375,11.04820921,12.87256574,10.75348325,12.00810467,9.209398231,10.11465915,7.477989582,10.76783609,7.88197697,6.576880811,8.316229318,9.818680147,13.56617169,9.289939328,89.14897125,25.76263995,4.988654326,16.7205792,39.65720015,44.85647906,102.5102531,49.9804744,20.76611242,120.8191373,10.84351939,121.0088951,95.56897063,9.272418993,20.83613027
0.2,3.5,1200001.608,293002.5371,66105.50963,185092.8352,490213.9223,425251.2136,1067352.042,384746.2159,230182.7447,980302.295,73414.07976,1035935.889,965960.0122,129490.97,199259.515,300325.8175,91117.11476,13490.1485,61574.14617,132479.008,163321.3332,425997.8921,212111.1323,78342.89741,585349.5448,41731.08534,615680.4639,382167.9505,29536.94279,68227.48405,3.995665835,3.215669612,4.900280353,3.006015457,3.700313956,2.603770159,2.505533623,1.813889784,2.938144393,1.674729747,1.759218078,1.68258691,2.527579853,4.38403429,2.920516824,13.3376069,11.27508997,13.09262037,10.97692193,12.24634331,9.399678364,10.33498065,7.641095204,10.99482348,8.061448446,6.715826022,8.508540668,10.02869866,13.83236911,9.471803976,13.3376069,11.27508997,13.09262037,10.97692193,12.24634331,9.399678364,10.33498065,7.641095204,10.99482348,8.061448446,6.715826022,8.508540668,10.02869866,13.83236911,9.471803976,89.97128326,25.98671388,5.049066402,16.86199796,40.02941203,45.2410388,103.2756692,50.35223429,20.93555619,121.6037418,10.93150411,121.7524755,96.31957696,9.361445535,21.03712403
0.194444444,3.6,1234287.368,301374.0382,67994.23848,190381.2019,504220.0344,437401.2483,1097847.815,395738.9649,236759.3946,1008310.932,75511.6249,1065534.058,993558.8697,133190.712,204952.644,302896.4255,91859.5923,13634.40754,62055.91754,133622.7055,164613.9343,428948.6255,213549.7675,78941.05616,588823.9374,42043.41403,619159.106,384919.9385,29804.41266,68828.54474,4.074948611,3.280811841,4.986959521,3.067897622,3.773460749,2.657133797,2.559392313,1.853146316,2.999192133,1.712414982,1.796039324,1.720937393,2.581209156,4.468825255,2.977727406,13.59690613,11.50013107,13.31009488,11.19859507,12.48246988,9.588432241,10.55377839,7.803069483,11.22008985,8.239846301,6.853719651,8.699770693,10.2371775,14.09617633,9.652010787,13.59690613,11.50013107,13.31009488,11.19859507,12.48246988,9.588432241,10.55377839,7.803069483,11.22008985,8.239846301,6.853719651,8.699770693,10.2371775,14.09617633,9.652010787,90.77707503,26.20613943,5.108471359,17.00045413,40.39425205,45.61759809,104.0241489,50.71580687,21.10138135,122.3701141,11.01761215,122.4784072,97.05398485,9.448712113,21.23419135
0.189189189,3.7,1268573.129,309745.5392,69882.96732,195669.5686,518226.1464,449551.2829,1128343.587,406731.7139,243336.0444,1036319.569,77609.17004,1095132.226,1021157.727,136890.454,210645.773,305418.011,92587.54062,13776.30952,62528.15237,134744.7681,165881.0898,431838.1852,214958.5399,79527.20564,592223.1072,42349.45881,622561.284,387615.8825,30066.87689,69418.38339,4.153563585,3.345434355,5.072691437,3.12930354,3.845983439,2.710081562,2.612885164,1.892140289,3.059783661,1.749880335,1.832589417,1.759075378,2.634457909,4.552865751,3.034437893,13.85402217,11.72339725,13.52508824,11.41856438,12.71655984,9.77571335,10.77110426,7.963950794,11.44369493,8.417206079,6.990598105,8.8899549,10.44416954,14.3576795,9.830619472,13.85402217,11.72339725,13.52508824,11.41856438,12.71655984,9.77571335,10.77110426,7.963950794,11.44369493,8.417206079,6.990598105,8.8899549,10.44416954,14.3576795,9.830619472,91.56713572,26.42114164,5.166913966,17.1360919,40.75207077,45.98654511,104.7565375,51.07160058,21.26376541,123.119187,11.10193561,123.187602,97.77299412,9.534302114,21.42751773
0.184210526,3.8,1302858.889,318117.0403,71771.69617,200957.9353,532232.2585,461701.3176,1158839.36,417724.463,249912.6943,1064328.206,79706.71517,1124730.394,1048756.585,140590.196,216338.902,307892.7984,93301.62553,13915.95584,62991.28999,135846.1754,167123.9694,434669.443,216338.8535,80101.902,595550.6528,42649.51112,625890.6786,390258.3958,30324.56073,69997.50549,4.231534143,3.409555176,5.157511061,3.190249562,3.917903886,2.762627763,2.666024444,1.930880451,3.119934584,1.787132968,1.868877581,1.79700774,2.687338942,4.636182442,3.090665881,14.10903078,11.94494934,13.73769311,11.63688781,12.94868403,9.961571932,10.98700704,8.123775221,11.66569486,8.593561233,7.126495596,9.079126713,10.64972449,14.61695946,10.00768607,14.10903078,11.94494934,13.73769311,11.63688781,12.94868403,9.961571932,10.98700704,8.123775221,11.66569486,8.593561233,7.126495596,9.079126713,10.64972449,14.61695946,10.00768607,92.3421962,26.63192879,5.224435834,17.26904467,41.10319297,46.34823909,105.4736159,51.41999275,21.42287256,123.8518208,11.18455966,123.8809006,98.47734419,9.618292807,21.61727502
0.179487179,3.9,1337144.649,326488.5414,73660.42502,206246.302,546238.3706,473851.3523,1189335.133,428717.212,256489.3441,1092336.843,81804.26031,1154328.562,1076355.442,144289.938,222032.031,310322.8562,94002.46576,14053.44099,63445.73854,136927.8384,168343.6599,437445.0645,217692.0112,80665.66181,598809.9112,42943.84164,629150.7023,392849.9049,30577.67369,70566.38115,4.308882257,3.473191248,5.24145119,3.250751064,3.989242634,2.814785853,2.718821697,1.969375034,3.179659577,1.824179631,1.90491249,1.834740958,2.739864332,4.718800372,3.146427908,14.36200321,12.16484455,13.94799639,11.8536199,13.17890908,10.14605526,11.20153268,8.282576755,11.88614244,8.768943296,7.261444324,9.267317649,10.85388915,14.87409218,10.18326323,14.36200321,12.16484455,13.94799639,11.8536199,13.17890908,10.14605526,11.20153268,8.282576755,11.88614244,8.768943296,7.261444324,9.267317649,10.85388915,14.87409218,10.18326323,93.10293486,26.83869407,5.281075714,17.39943611,41.44792011,46.70301317,106.176107,51.76133282,21.57885499,124.5688113,11.26556325,124.5590802,99.16772014,9.700755936,21.80362285
0.2,4,1371430.409,334860.0424,75549.15386,211534.6687,560244.4826,486001.387,1219830.905,439709.961,263065.994,1120345.48,83901.80544,1183926.731,1103954.3,147989.68,227725.16,312710.111,94690.63741,14188.85319,63891.87792,137990.6055,169541.173,440167.5288,219019.2248,81218.96578,602003.9833,43232.70224,632344.5249,395392.6669,30826.41103,71125.4484,4.38562861,3.536358521,5.324542642,3.310822527,4.060019017,2.866568505,2.771287807,2.007631802,3.238972467,1.861026689,1.940702318,1.872281144,2.792045457,4.800743099,3.201739534,14.61300654,12.38313678,14.15607973,12.06881204,13.40729769,10.32920787,11.41472451,8.440387458,12.10508747,8.943382039,7.395474649,9.454557468,11.05670765,15.1291492,10.35740057,14.61300654,12.38313678,14.15607973,12.06881204,13.40729769,10.32920787,11.41472451,8.440387458,12.10508747,8.943382039,7.395474649,9.454557468,11.05670765,15.1291492,10.35740057,93.84998256,27.04161703,5.336869763,17.52738116,41.78653264,47.05117692,106.864682,52.09594503,21.73185403,125.2708959,11.34501968,125.2228605,99.84475801,9.781758253,21.98670974
0.219512195,4.1,1405716.17,343231.5435,77437.88271,216823.0355,574250.5947,498151.4216,1250326.678,450702.7101,269642.6438,1148354.117,85999.35058,1213524.899,1131553.157,151689.422,233418.289,315056.3605,95366.67783,14322.27494,64330.06245,139035.2689,170717.4525,442839.1458,220321.6235,81762.26213,605135.7557,43516.32773,635475.0964,397888.7859,31070.95498,71675.11614,4.4617927,3.599072037,5.406814424,3.370477615,4.130251262,2.917987672,2.823433045,2.045658084,3.297886296,1.897680159,1.976254778,1.909634077,2.843893061,4.882032821,3.256615428,14.86210408,12.59987688,14.36201993,12.28251275,13.63390905,10.51107181,11.62662347,8.597237627,12.32257696,9.11690561,7.528615231,9.640874318,11.25822165,15.38219795,10.53014483,14.86210408,12.59987688,14.36201993,12.28251275,13.63390905,10.51107181,11.62662347,8.597237627,12.32257696,9.11690561,7.528615231,9.640874318,11.25822165,15.38219795,10.53014483,94.58392714,27.24086486,5.391851779,17.6529868,42.11929188,47.39301857,107.5399648,52.42413082,21.88200121,125.958759,11.42299718,125.8729093,100.5090495,9.86136198,22.16667414
