Pct_Delta,PCT_Change,M_P_NTV,M_P_FABING,M_P_STR,M_P_SNP,M_P_TIK,M_P_DIS_BAN,M_P_TWT,M_P_RAD,M_P_DIS_AFF,M_P_CEM,M_P_SEM,TlncT_P_NTV,TlncT_P_FABING,TlncT_P_STR,TlncT_P_SNP,TlncT_P_TIK,TlncT_P_DIS_BAN,TlncT_P_TWT,TlncT_P_RAD,TlncT_P_DIS_AFF,TlncT_P_CEM,TlncT_P_SEM,CPT_P_NTV,CPT_P_FABING,CPT_P_STR,CPT_P_SNP,CPT_P_TIK,CPT_P_DIS_BAN,CPT_P_TWT,CPT_P_RAD,CPT_P_DIS_AFF,CPT_P_CEM,CPT_P_SEM,MCPT_P_NTV,MCPT_P_FABING,MCPT_P_STR,MCPT_P_SNP,MCPT_P_TIK,MCPT_P_DIS_BAN,MCPT_P_TWT,MCPT_P_RAD,MCPT_P_DIS_AFF,MCPT_P_CEM,MCPT_P_SEM,nMCPT_P_NTV,nMCPT_P_FABING,nMCPT_P_STR,nMCPT_P_SNP,nMCPT_P_TIK,nMCPT_P_DIS_BAN,nMCPT_P_TWT,nMCPT_P_RAD,nMCPT_P_DIS_AFF,nMCPT_P_CEM,nMCPT_P_SEM,nMTIncT_P_NTV,nMTIncT_P_FABING,nMTIncT_P_STR,nMTIncT_P_SNP,nMTIncT_P_TIK,nMTIncT_P_DIS_BAN,nMTIncT_P_TWT,nMTIncT_P_RAD,nMTIncT_P_DIS_AFF,nMTIncT_P_CEM,nMTIncT_P_SEM
0.2,281,14507116.27,6763779.506,5633850.727,1179790.697,1051288.833,1047865.358,974103.3035,677089.17,199189.66,36033.25382,2748418.119,436624.9295,369533.5491,237511.8019,76169.45128,69088.96667,88693.74113,50775.1189,28805.27115,23277.7279,4370.162994,195025.1854,33.22557942,18.30356005,23.72029803,15.48902713,15.21645038,11.81442281,19.18465825,23.50573846,8.557092034,8.245288304,14.09263175,121.2964638,43.45647356,55.1690782,41.42937466,35.88108335,24.77047264,41.70978576,43.53270785,14.50460381,10.99420673,30.63909941,121.0278663,43.38563596,55.08095139,41.35437208,35.82301105,24.73519143,41.64779387,43.48026805,14.48952747,10.9879738,30.59356152,23973.18356,31179.81035,20456.62097,5705.760421,5869.349352,8472.668271,4677.814659,3114.466402,2749.429344,655.8671231,17967.29758
0.200284596,281.1,14512278.95,6766186.545,5635855.656,1180210.551,1051662.958,1048238.264,974449.9595,677330.127,199260.546,36046.07704,2749396.204,436667.4919,369588.9388,237548.1434,76179.5855,69099.39345,88708.79557,50783.43005,28810.80623,23282.61504,4371.329356,195057.1081,33.23416379,18.30732967,23.72510926,15.49247799,15.21956858,11.81662153,19.18834468,23.509586,8.558340446,8.246021772,14.09533972,121.3276812,43.46542008,55.18026623,41.43858997,35.88843044,24.77508079,41.71779909,43.53983225,14.50671954,10.99518456,30.64498582,121.0590203,43.39456949,55.09212354,41.36357236,35.83034756,24.73979384,41.65579671,43.48738513,14.49164138,10.98895125,30.59944023,23975.54336,31184.48518,20459.75103,5706.521386,5870.235871,8474.106703,4678.580349,3115.064863,2750.006584,656.0421688,17970.23856
0.200213371,281.2,14517441.62,6768593.584,5637860.585,1180630.406,1052037.082,1048611.17,974796.6155,677571.084,199331.432,36058.90026,2750374.289,436710.0434,369644.317,237584.4776,76189.71746,69109.81809,88723.84722,50791.73959,28816.34041,23287.50147,4372.495614,195089.0248,33.24274731,18.31109873,23.72991974,15.49592839,15.22268631,11.81881988,19.1920305,23.51343281,8.559588597,8.246755045,14.09804725,121.3588955,43.47436526,55.19145256,41.44780404,35.89577643,24.77968816,41.7258111,43.54695528,14.50883483,10.99616213,30.65087127,121.0901712,43.40350168,55.10329398,41.37277141,35.83768296,24.74439546,41.66379823,43.49450085,14.49375484,10.98992843,30.60531797,23977.90255,31189.15904,20462.88045,5707.282183,5871.122208,8475.544867,4679.345892,3115.663226,2750.58374,656.217199,17973.17898
0.200142197,281.3,14522604.3,6771000.623,5639865.514,1181050.26,1052411.206,1048984.076,975143.2715,677812.041,199402.318,36071.72349,2751352.374,436752.584,369699.6839,237620.8044,76199.84718,69120.2406,88738.89607,50800.04754,28821.87368,23292.38718,4373.661768,195120.9353,33.25133,18.31486722,23.7347295,15.49937833,15.22580357,11.82101786,19.19571573,23.51727888,8.560836486,8.247488123,14.10075433,121.3901067,43.48330911,55.20263717,41.45701689,35.9031213,24.78429474,41.7338218,43.55407695,14.51094967,10.99713943,30.65675576,121.121319,43.41243253,55.11446271,41.38196924,35.84501726,24.74899631,41.67179845,43.50161519,14.49586786,10.99090536,30.61119476,23980.26114,31193.83194,20466.00924,5708.042811,5872.008364,8476.982764,4680.111287,3116.26149,2751.160812,656.3922135,17976.11884
0.200071073,281.4,14527766.97,6773407.662,5641870.443,1181470.114,1052785.33,1049356.981,975489.9275,678052.998,199473.204,36084.54671,2752330.458,436795.1136,369755.0393,237657.1238,76209.97464,69130.66098,88753.94213,50808.3539,28827.40604,23297.27218,4374.827819,195152.8396,33.25991184,18.31863515,23.73953851,15.50282781,15.22892035,11.82321547,19.19940035,23.52112421,8.562084113,8.248221005,14.10346098,121.4213148,43.49225161,55.21382007,41.4662285,35.91046506,24.78890055,41.74183119,43.56119724,14.51306407,10.99811648,30.66263928,121.1524637,43.42136204,55.12562974,41.39116584,35.85235045,24.75359637,41.67979736,43.50872818,14.49798044,10.99188202,30.61707058,23982.61913,31198.50388,20469.13739,5708.80327,5872.894339,8478.420394,4680.876536,3116.859657,2751.7378,656.5672126,17979.05813
0.2,281.5,14532929.65,6775814.701,5643875.373,1181889.969,1053159.454,1049729.887,975836.5834,678293.955,199544.09,36097.36993,2753308.543,436837.6323,369810.3834,237693.4359,76220.09985,69141.07923,88768.98539,50816.65866,28832.9375,23302.15647,4375.993766,195184.7379,33.26849285,18.32240252,23.74434679,15.50627684,15.23203667,11.8254127,19.20308437,23.5249688,8.563331478,8.248953692,14.10616718,121.4525198,43.50119277,55.22500127,41.47543889,35.91780771,24.79350557,41.74983927,43.56831617,14.51517803,10.99909326,30.66852185,121.1836054,43.43029022,55.13679506,41.40036121,35.85968253,24.75819565,41.68779496,43.5158398,14.50009258,10.99285843,30.62294545,23984.97652,31203.17486,20472.26491,5709.563561,5873.780133,8479.857757,4681.641638,3117.457727,2752.314704,656.7421961,17981.99685
0.199928977,281.6,14538092.32,6778221.74,5645880.302,1182309.823,1053533.578,1050102.793,976183.2394,678534.912,199614.976,36110.19315,2754286.628,436880.1401,369865.7161,237729.7406,76230.22281,69151.49535,88784.02585,50824.96183,28838.46806,23307.04005,4377.15961,195216.63,33.27707302,18.32616932,23.74915434,15.5097254,15.23515251,11.82760956,19.20676778,23.52881265,8.564578582,8.249686183,14.10887293,121.4837217,43.51013259,55.23618076,41.48464805,35.92514926,24.79810981,41.75784605,43.57543374,14.51729154,11.00006979,30.67440345,121.214744,43.43921706,55.14795867,41.40955535,35.8670135,24.76279416,41.69579126,43.52295005,14.50220427,10.99383457,30.62881935,23987.3333,31207.84488,20475.39179,5710.323683,5874.665746,8481.294853,4682.406593,3118.055698,2752.891523,656.917164,17984.93501
0.199858005,281.7,14543255,6780628.778,5647885.231,1182729.677,1053907.702,1050475.699,976529.8954,678775.869,199685.862,36123.01637,2755264.713,436922.6369,369921.0375,237766.038,76240.34353,69161.90934,88799.06352,50833.26341,28843.99771,23311.92291,4378.32535,195248.5161,33.28565235,18.32993556,23.75396115,15.51317351,15.23826789,11.82980605,19.2104506,23.53265577,8.565825425,8.25041848,14.11157825,121.5149205,43.51907108,55.24735854,41.49385598,35.9324897,24.80271327,41.76585151,43.58254994,14.51940461,11.00104606,30.68028409,121.2458795,43.44814257,55.15912058,41.41874827,35.87434337,24.76739188,41.70378625,43.53005894,14.50431552,10.99481046,30.6346923,23989.68948,31212.51394,20478.51805,5711.083636,5875.551178,8482.731682,4683.171401,3118.653572,2753.468259,657.0921164,17987.87261
0.199787083,281.8,14548417.67,6783035.817,5649890.16,1183149.532,1054281.827,1050848.605,976876.5514,679016.826,199756.748,36135.8396,2756242.797,436965.1228,369976.3475,237802.3281,76250.462,69172.3212,88814.0984,50841.56339,28849.52646,23316.80507,4379.490986,195280.396,33.29423084,18.33370123,23.75876723,15.51662116,15.2413828,11.83200217,19.21413281,23.53649815,8.567072007,8.251150581,14.11428312,121.5461163,43.52800823,55.25853461,41.50306269,35.93982903,24.80731596,41.77385567,43.58966477,14.52151724,11.00202206,30.68616377,121.2770119,43.45706674,55.17028079,41.42793997,35.88167214,24.77198883,41.71177993,43.53716647,14.50642633,10.99578609,30.64056428,23992.04506,31217.18204,20481.64367,5711.843421,5876.436429,8484.168244,4683.936063,3119.251348,2754.044911,657.2670533,17990.80965
0.199716211,281.9,14553580.35,6785442.856,5651895.089,1183569.386,1054655.951,1051221.51,977223.2074,679257.783,199827.634,36148.66282,2757220.882,437007.5979,370031.6461,237838.6108,76260.57822,69182.73094,88829.13049,50849.86179,28855.0543,23321.68652,4380.656519,195312.2698,33.3028085,18.33746634,23.76357258,15.52006835,15.24449724,11.83419791,19.21781442,23.54033979,8.568318328,8.251882488,14.11698756,121.577309,43.53694404,55.26970898,41.51226817,35.94716726,24.81191786,41.78185853,43.59677825,14.52362943,11.00299781,30.69204249,121.3081412,43.46598957,55.18143929,41.43713044,35.8889998,24.77658499,41.71977231,43.54427264,14.50853669,10.99676145,30.64643531,23994.40004,31221.84919,20484.76865,5712.603038,5877.3215,8485.60454,4684.700579,3119.849027,2754.621479,657.4419747,17993.74612
0.2,282,14558743.02,6787849.895,5653900.018,1183989.24,1055030.075,1051594.416,977569.8633,679498.74,199898.52,36161.48604,2758198.967,437050.062,370086.9334,237874.8862,76270.69221,69193.13855,88844.15979,50858.1586,28860.58125,23326.56725,4381.821949,195344.1375,33.31138532,18.34123089,23.76837719,15.52351508,15.24761121,11.83639328,19.22149544,23.5441807,8.569564388,8.2526142,14.11969155,121.6084986,43.54587852,55.28088165,41.52147242,35.95450438,24.81651899,41.78986007,43.60389036,14.52574118,11.00397329,30.69792025,121.3392675,43.47491107,55.19259609,41.44631968,35.89632635,24.78118038,41.72776338,43.55137744,14.51064662,10.99773656,30.65230538,23996.75442,31226.51537,20487.89301,5713.362487,5878.20639,8487.040569,4685.464947,3120.446608,2755.197963,657.6168806,17996.68203
0.200283587,282.1,14563905.7,6790256.934,5655904.947,1184409.095,1055404.199,1051967.322,977916.5193,679739.697,199969.406,36174.30926,2759177.052,437092.5152,370142.2093,237911.1542,76280.80395,69203.54404,88859.18631,50866.45381,28866.10729,23331.44728,4382.987276,195375.9991,33.31996131,18.34499488,23.77318107,15.52696135,15.25072471,11.83858829,19.22517585,23.54802087,8.570810187,8.253345717,14.1223951,121.6396851,43.55481166,55.29205261,41.53067545,35.9618404,24.82111933,41.79786032,43.61100111,14.52785248,11.00494852,30.70379706,121.3703907,43.48383124,55.20375119,41.4555077,35.90365181,24.78577499,41.73575315,43.55848089,14.5127561,10.9987114,30.65817449,23999.1082,31231.1806,20491.01673,5714.121768,5879.0911,8488.476333,4686.22917,3121.044091,2755.774363,657.7917709,17999.61738
0.200212615,282.2,14569068.37,6792663.973,5657909.876,1184828.949,1055778.323,1052340.228,978263.1753,679980.654,200040.292,36187.13248,2760155.136,437134.9576,370197.4739,237947.4149,76290.91345,69213.9474,88874.21004,50874.74744,28871.63244,23336.32659,4384.152499,195407.8546,33.32853646,18.3487583,23.77798422,15.53040717,15.25383774,11.84078292,19.22885566,23.55186031,8.572055726,8.25407704,14.12509821,121.6708685,43.56374347,55.30322187,41.53987725,35.96917531,24.8257189,41.80585925,43.6181105,14.52996334,11.00592349,30.7096729,121.4015108,43.49275008,55.21490459,41.4646945,35.91097616,24.79036883,41.74374162,43.56558297,14.51486514,10.99968599,30.66404265,24001.46138,31235.84488,20494.13983,5714.880881,5879.975629,8489.91183,4686.993246,3121.641477,2756.35068,657.9666458,18002.55216
0.200141693,282.3,14574231.05,6795071.012,5659914.805,1185248.803,1056152.447,1052713.134,978609.8313,680221.611,200111.178,36199.95571,2761133.221,437177.3891,370252.7271,237983.6683,76301.02071,69224.34864,88889.23099,50883.03949,28877.15668,23341.2052,4385.317619,195439.704,33.33711077,18.35252117,23.78278663,15.53385253,15.25695031,11.84297718,19.23253487,23.55569901,8.573301004,8.254808169,14.12780088,121.7020489,43.57267394,55.31438943,41.54907783,35.97650912,24.83031769,41.81385689,43.62521853,14.53207376,11.0068982,30.71554779,121.4326279,43.50166758,55.22605629,41.47388008,35.9182994,24.79496189,41.75172879,43.5726837,14.51697374,11.00066032,30.66990984,24003.81396,31240.50819,20497.26229,5715.639826,5880.859978,8491.347062,4687.757176,3122.238766,2756.926912,658.1415051,18005.48639
0.200070822,282.4,14579393.72,6797478.051,5661919.734,1185668.658,1056526.571,1053086.04,978956.4873,680462.568,200182.064,36212.77893,2762111.306,437219.8097,370307.9691,238019.9144,76311.12573,69234.74777,88904.24915,50891.32994,28882.68002,23346.0831,4386.482636,195471.5473,33.34568425,18.35628347,23.78758832,15.53729743,15.2600624,11.84517106,19.23621348,23.55953698,8.574546022,8.255539104,14.1305031,121.7332262,43.58160309,55.32555529,41.55827719,35.98384183,24.83491571,41.82185322,43.6323252,14.53418374,11.00787265,30.72142172,121.4637419,43.51058376,55.23720629,41.48306443,35.92562155,24.79955417,41.75971465,43.57978307,14.5190819,11.00163439,30.67577609,24006.16594,31245.17055,20500.38412,5716.398603,5881.744147,8492.782027,4688.52096,3122.835958,2757.503061,658.316349,18008.42005
0.2,282.5,14584556.39,6799885.09,5663924.663,1186088.512,1056900.696,1053458.945,979303.1432,680703.525,200252.95,36225.60215,2763089.391,437262.2194,370363.1997,238056.1531,76321.22851,69245.14477,88919.26454,50899.61881,28888.20246,23350.96029,4387.64755,195503.3845,33.35425689,18.36004521,23.79238927,15.54074188,15.26317403,11.84736458,19.2398915,23.56337421,8.57579078,8.256269844,14.13320489,121.7644004,43.5905309,55.33671945,41.56747532,35.99117343,24.83951294,41.82984825,43.63943051,14.53629328,11.00884684,30.7272947,121.4948528,43.5194986,55.2483546,41.49224757,35.9329426,24.80414567,41.76769922,43.58688108,14.52118963,11.0026082,30.68164137,24008.51732,31249.83196,20503.50533,5717.157212,5882.628135,8494.216727,4689.284598,3123.433052,2758.079127,658.4911774,18011.35315
0.199929229,282.6,14589719.07,6802292.129,5665929.593,1186508.367,1057274.82,1053831.851,979649.7992,680944.482,200323.836,36238.42537,2764067.475,437304.6183,370418.419,238092.3846,76331.32906,69255.53966,88934.27714,50907.9061,28893.72401,23355.83678,4388.81236,195535.2156,33.3628287,18.36380639,23.7971895,15.54418587,15.26628519,11.84955773,19.24356891,23.56721072,8.577035278,8.25700039,14.13590624,121.7955716,43.59945738,55.34788191,41.57667223,35.99850393,24.84410941,41.83784198,43.64653446,14.53840238,11.00982077,30.73316672,121.5259607,43.52841211,55.2595012,41.50142948,35.94026254,24.8087364,41.77568248,43.59397774,14.52329691,11.00358176,30.6875057,24010.86811,31254.49241,20506.6259,5717.915654,5883.511944,8495.651162,4690.04809,3124.030049,2758.655109,658.6659904,18014.2857
0.199858507,282.7,14594881.74,6804699.168,5667934.522,1186928.221,1057648.944,1054204.757,979996.4552,681185.439,200394.722,36251.24859,2765045.56,437347.0063,370473.627,238128.6087,76341.42738,69265.93243,88949.28697,50916.19181,28899.24465,23360.71255,4389.977068,195567.0407,33.37139967,18.36756701,23.80198899,15.5476294,15.26939589,11.85175051,19.24724573,23.57104648,8.578279517,8.257730743,14.13860715,121.8267397,43.60838252,55.35904267,41.58586792,36.00583333,24.84870509,41.84583441,43.65363706,14.54051104,11.01079444,30.73903778,121.5570655,43.53732429,55.27064611,41.51061018,35.94758138,24.81332636,41.78366445,43.60107303,14.52540375,11.00455505,30.69336908,24013.21829,31259.15191,20509.74584,5718.673928,5884.395573,8497.085331,4690.811436,3124.626949,2759.231007,658.8407878,18017.21768
0.199787836,282.8,14600044.42,6807106.207,5669939.451,1187348.075,1058023.068,1054577.663,980343.1112,681426.396,200465.608,36264.07182,2766023.645,437389.3835,370528.8237,238164.8255,76351.52346,69276.32308,88964.29403,50924.47593,28904.7644,23365.58762,4391.141673,195598.8597,33.37996981,18.37132706,23.80678775,15.55107248,15.27250612,11.85394292,19.25092195,23.57488152,8.579523495,8.258460902,14.14130762,121.8579047,43.61730634,55.37020174,41.59506239,36.01316163,24.8533,41.85382554,43.6607383,14.54261926,11.01176786,30.74490789,121.5881672,43.54623515,55.28178933,41.51978965,35.95489913,24.81791554,41.79164511,43.60816698,14.52751015,11.00552809,30.69923151,24015.56788,31263.81045,20512.86516,5719.432036,5885.279022,8498.519235,4691.574637,3125.223751,2759.806822,659.0155698,18020.1491
0.199717215,282.9,14605207.09,6809513.246,5671944.38,1187767.93,1058397.192,1054950.569,980689.7672,681667.353,200536.494,36276.89504,2767001.729,437431.7499,370584.0091,238201.035,76361.61731,69286.71162,88979.2983,50932.75847,28910.28324,23370.46199,4392.306174,195630.6726,33.38853912,18.37508656,23.81158578,15.5545151,15.27561588,11.85613495,19.25459757,23.57871582,8.580767214,8.259190867,14.14400765,121.8890667,43.62622883,55.38135911,41.60425563,36.02048883,24.85789413,41.86181536,43.66783818,14.54472704,11.01274102,30.75077704,121.6192659,43.55514467,55.29293085,41.52896791,35.96221577,24.82250394,41.79962448,43.61525957,14.52961611,11.00650086,30.70509298,24017.91687,31268.46804,20515.98384,5720.189975,5886.162292,8499.952874,4692.337691,3125.820457,2760.382553,659.1903364,18023.07996
0.2,283,14610369.77,6811920.285,5673949.309,1188187.784,1058771.316,1055323.475,981036.4231,681908.31,200607.38,36289.71826,2767979.814,437474.1054,370639.1833,238237.2373,76371.70893,69297.09804,88994.29981,50941.03943,28915.8012,23375.33564,4393.470573,195662.4794,33.3971076,18.3788455,23.81638309,15.55795727,15.27872517,11.85832662,19.25827259,23.5825494,8.582010674,8.259920638,14.14670724,121.9202255,43.63514999,55.39251478,41.61344766,36.02781493,24.86248749,41.86980389,43.67493671,14.54683437,11.01371392,30.75664524,121.6503615,43.56405287,55.30407068,41.53814495,35.96953132,24.82709158,41.80760255,43.6223508,14.53172163,11.00747339,30.71095349,24020.26527,31273.12468,20519.1019,5720.947748,5887.045382,8501.386248,4693.1006,3126.417066,2760.958201,659.3650875,18026.01026
0.200282586,283.1,14615532.44,6814327.324,5675954.238,1188607.638,1059145.44,1055696.38,981383.0791,682149.267,200678.266,36302.54148,2768957.899,437516.4501,370694.3461,238273.4322,76381.79832,69307.48236,89009.29854,50949.31881,28921.31825,23380.20859,4394.634869,195694.2802,33.40567524,18.38260388,23.82117966,15.56139898,15.281834,11.86051792,19.26194701,23.58638224,8.583253875,8.260650217,14.14940639,121.9513814,43.64406982,55.40366876,41.62263847,36.03513993,24.86708008,41.87779112,43.68203389,14.54894127,11.01468656,30.76251249,121.6814541,43.57295975,55.31520882,41.54732077,35.97684577,24.83167843,41.81557933,43.62944069,14.53382671,11.00844565,30.71681306,24022.61306,31277.78036,20522.21933,5721.705353,5887.928292,8502.819357,4693.863363,3127.013577,2761.533765,659.5398232,18028.94001
0.200211864,283.2,14620695.12,6816734.363,5677959.167,1189027.493,1059519.564,1056069.286,981729.7351,682390.224,200749.152,36315.3647,2769935.984,437558.784,370749.4977,238309.6199,76391.88548,69317.86456,89024.29451,50957.59661,28926.83441,23385.08084,4395.799062,195726.0749,33.41424205,18.3863617,23.82597551,15.56484023,15.28494236,11.86270885,19.26562084,23.59021434,8.584496816,8.261379602,14.15210511,121.9825341,43.65298832,55.41482104,41.63182806,36.04246383,24.87167189,41.88577706,43.68912971,14.55104774,11.01565894,30.76837878,121.7125436,43.58186529,55.32634526,41.55649537,35.98415912,24.83626452,41.82355481,43.63652922,14.53593136,11.00941765,30.72267167,24024.96027,31282.4351,20525.33613,5722.462792,5888.811024,8504.252202,4694.625981,3127.609992,2762.109246,659.7145434,18031.86919
0.200141193,283.3,14625857.79,6819141.402,5679964.096,1189447.347,1059893.689,1056442.192,982076.3911,682631.181,200820.038,36328.18793,2770914.068,437601.107,370804.638,238345.8003,76401.97042,69328.24465,89039.2877,50965.87283,28932.34967,23389.95238,4396.963152,195757.8635,33.42280803,18.39011896,23.83077063,15.56828103,15.28805026,11.86489941,19.26929407,23.59404572,8.585739499,8.262108794,14.15480338,122.0136838,43.6619055,55.42597164,41.64101643,36.04978663,24.87626293,41.89376169,43.69622418,14.55315376,11.01663107,30.77424412,121.74363,43.59076952,55.33748002,41.56566876,35.99147137,24.84084983,41.83152899,43.64361639,14.53803556,11.0103894,30.72852933,24027.30687,31287.08888,20528.45231,5723.220063,5889.693576,8505.684782,4695.388454,3128.20631,2762.684644,659.8892483,18034.79782
0.200070572,283.4,14631020.47,6821548.441,5681969.025,1189867.201,1060267.813,1056815.098,982423.0471,682872.138,200890.924,36341.01115,2771892.153,437643.4193,370859.767,238381.9734,76412.05313,69338.62264,89054.27813,50974.14747,28937.86404,23394.82321,4398.12714,195789.6461,33.43137317,18.39387566,23.83556502,15.57172138,15.29115769,11.8670896,19.27296671,23.59787637,8.586981923,8.262837793,14.15750122,122.0448305,43.67082135,55.43712053,41.65020359,36.05710834,24.88085319,41.90174504,43.7033173,14.55525934,11.01760294,30.78010851,121.7747134,43.59967241,55.34861308,41.57484093,35.99878253,24.84543437,41.83950188,43.65070222,14.54013933,11.01136089,30.73438604,24029.65288,31291.74172,20531.56785,5723.977168,5890.575948,8507.117098,4696.150781,3128.802531,2763.259958,660.0639377,18037.72588
