Pct_Delta,PCT_Change,M_P_LTV,M_P_STR,M_P_YOT,M_P_CIN,M_P_DIS,M_P_SEM,M_P_Paid_Social,M_P_DCI,M_P_DRD,M_P_LRD,TlncT_P_LTV,TlncT_P_STR,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DIS,TlncT_P_SEM,TlncT_P_Paid_Social,TlncT_P_DCI,TlncT_P_DRD,TlncT_P_LRD,CPT_P_LTV,CPT_P_STR,CPT_P_YOT,CPT_P_CIN,CPT_P_DIS,CPT_P_SEM,CPT_P_Paid_Social,CPT_P_DCI,CPT_P_DRD,CPT_P_LRD,MCPT_P_LTV,MCPT_P_STR,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DIS,MCPT_P_SEM,MCPT_P_Paid_Social,MCPT_P_DCI,MCPT_P_DRD,MCPT_P_LRD,nMCPT_P_LTV,nMCPT_P_STR,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DIS,nMCPT_P_SEM,nMCPT_P_Paid_Social,nMCPT_P_DCI,nMCPT_P_DRD,nMCPT_P_LRD,nMTIncT_P_LTV,nMTIncT_P_STR,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DIS,nMTIncT_P_SEM,nMTIncT_P_Paid_Social,nMTIncT_P_DCI,nMTIncT_P_DRD,nMTIncT_P_LRD
0.198905109,54.8,1389477.63,2339578.564,582788.9685,398069.0566,2825495.419,1376353.678,2819200.839,130755.1646,760135.3082,231476.981,61197.49635,89516.76382,23903.34589,16599.05614,96819.94742,68616.00733,99235.60742,5163.68167,29996.47244,10440.51102,22.70481168,26.13564726,24.38106244,23.98142722,29.18298857,20.05878411,28.40916595,25.32208082,25.34082331,22.17103938,86.86712607,89.30327465,73.86778799,84.14710068,86.98078682,73.7480985,83.37498316,79.16005377,86.81455327,80.40941615,86.73911614,89.1815913,73.77509924,84.02943554,86.87323335,73.64260566,83.17450254,79.05898432,86.69672261,80.29460294,3203.808597,5246.774653,1579.906973,947.4514592,6504.869934,3737.9277,6779.002587,330.7787614,1753.550274,576.5692152
0.198542805,54.9,1392013.173,2343847.868,583852.4521,398795.46,2830651.432,1378865.272,2824345.367,130993.7689,761522.4164,231899.3843,61226.64578,89564.50934,23917.72547,16607.67742,96879.15351,68650.01872,99297.3109,5166.692163,30012.42985,10445.75724,22.73541454,26.1693821,24.41086853,24.01271712,29.21837495,20.08543185,28.44332179,25.35350757,25.37356756,22.20034211,86.98429023,89.4179064,73.95787978,84.25696716,87.0858681,73.84568449,83.47430484,79.25755854,86.92565245,80.51577452,86.85600089,89.29596301,73.86499615,84.13904829,86.97808942,73.73996355,83.273677,79.15627657,86.80757074,80.40071252,3205.335633,5249.616642,1580.863691,947.9438337,6508.883906,3739.804594,6783.28487,330.9750649,1754.506917,576.8590277
0.2,55,1394548.716,2348117.171,584915.9356,399521.8634,2835807.446,1381376.866,2829489.894,131232.3732,762909.5247,232321.7875,61255.75603,89612.19376,23932.08757,16616.28749,96938.28828,68683.98524,99358.94097,5169.698959,30028.3669,10450.99654,22.76600284,26.20309885,24.44065667,24.0439908,29.25373963,20.11206632,28.47745624,25.38491588,25.40629423,22.22963013,87.10139856,89.53247572,74.04791687,84.36677656,87.19088428,73.94322124,83.57356344,79.35500497,87.03669047,80.62207944,86.97282999,89.41027249,73.95483853,84.24860413,87.08288057,73.83727237,83.37278843,79.25351066,86.91835792,80.50676883,3206.860616,5252.455017,1581.819249,948.4355675,6512.893067,3741.679025,6787.562098,331.1711294,1755.462351,577.1484581
0.201451906,55.1,1397084.259,2352386.475,585979.4191,400248.2668,2840963.459,1383888.461,2834634.421,131470.9775,764296.6329,232744.1908,61284.82721,89659.81726,23946.43224,16624.88636,96997.35197,68717.90704,99420.49784,5172.702069,30044.28366,10456.22894,22.79657662,26.23679757,24.47042688,24.07524828,29.28908266,20.13868757,28.51156937,25.41630578,25.43900336,22.25890348,87.21845119,89.64698276,74.13789939,84.47652901,87.2958355,74.04070888,83.67275912,79.45239319,87.14766747,80.72833105,87.08960358,89.5245199,74.04462652,84.35810322,87.18760698,73.93453224,83.47183697,79.35068672,87.02908427,80.612772,3208.383554,5255.289787,1582.773651,948.9266626,6516.89743,3743.551001,6791.834284,331.3669558,1756.41658,577.4375076
0.201086957,55.2,1399619.802,2356655.779,587042.9026,400974.6701,2846119.473,1386400.055,2839778.948,131709.5818,765683.7411,233166.594,61313.85944,89707.38005,23960.75952,16633.47409,97056.34477,68751.78426,99481.98173,5175.701505,30060.18019,10461.45447,22.8271359,26.27047828,24.50017922,24.1064896,29.32440408,20.16529563,28.54566122,25.44767732,25.47169499,22.28816219,87.33544824,89.76142766,74.22782748,84.58622464,87.40072194,74.13814753,83.77189203,79.54972335,87.2585836,80.83452946,87.20632177,89.63870536,74.13436023,84.46754567,87.29226879,74.03174327,83.57082278,79.44780491,87.13974994,80.71872215,3209.904451,5258.120964,1583.7269,949.417121,6520.89701,3745.420528,6796.101446,331.5625447,1757.369608,577.7261775
0.200723327,55.3,1402155.345,2360925.083,588106.3861,401701.0735,2851275.486,1388911.649,2844923.475,131948.1861,767070.8494,233588.9973,61342.85285,89754.88231,23975.06949,16642.0507,97115.26691,68785.61704,99543.39287,5178.697278,30076.05654,10466.67315,22.85768073,26.30414104,24.52991373,24.1377148,29.35970396,20.19189053,28.57973184,25.47903054,25.50436918,22.3174063,87.45238984,89.87581058,74.31770126,84.6958636,87.50554374,74.23553728,83.87096232,79.64699559,87.369439,80.9406748,87.3229847,89.75282904,74.22403982,84.57693162,87.39686616,74.12890557,83.66974601,79.54486534,87.25035507,80.8246194,3211.423316,5260.94856,1584.679,949.9069447,6524.891821,3747.287616,6800.363597,331.7578968,1758.321439,578.0144688
0.200361011,55.4,1404690.888,2365194.387,589169.8696,402427.4769,2856431.5,1391423.244,2850068.002,132186.7904,768457.9576,234011.4005,61371.80756,89802.32423,23989.36218,16650.61623,97174.11859,68819.40551,99604.73147,5181.689399,30091.91279,10471.88499,22.88821112,26.33778588,24.55963044,24.16892392,29.39498234,20.21847229,28.61378129,25.51036549,25.53702594,22.34663584,87.56927612,89.99013165,74.40752087,84.80544601,87.61030106,74.33287826,83.96997014,79.74421004,87.48023382,81.0467672,87.43959249,89.86689107,74.3136654,84.68626121,87.50139926,74.22601926,83.76860681,79.64186818,87.36089981,80.93046388,3212.940153,5263.772584,1585.629955,950.3961355,6528.881879,3749.152272,6804.620753,331.9530129,1759.272075,578.3023828
0.2,55.5,1407226.432,2369463.691,590233.3532,403153.8803,2861587.513,1393934.838,2855212.529,132425.3948,769845.0658,234433.8038,61400.7237,89849.70598,24003.63764,16659.17071,97232.90003,68853.14981,99665.99774,5184.677879,30107.74899,10477.09003,22.91872712,26.37141285,24.58932942,24.200117,29.43023928,20.24504096,28.64780962,25.54168221,25.56966534,22.37585084,87.68610721,90.10439102,74.49728645,84.91497199,87.71499406,74.43017058,84.06891565,79.84136685,87.59096819,81.15280677,87.55614526,89.98089159,74.4032371,84.79553456,87.60586822,74.32308444,83.86740534,79.73881354,87.4713843,81.0362557,3214.45497,5266.593049,1586.579768,950.8846956,6532.867196,3751.014502,6808.872929,332.1478936,1760.221522,578.5899206
0.199640288,55.6,1409761.975,2373732.995,591296.8367,403880.2837,2866743.527,1396446.432,2860357.056,132663.9991,771232.174,234856.207,61429.60137,89897.02776,24017.89594,16667.71417,97291.61143,68886.85009,99727.1919,5187.662729,30123.56521,10482.28828,22.94922876,26.405022,24.61901068,24.23129408,29.46547482,20.27159654,28.68181688,25.57298075,25.6022874,22.40505134,87.80288322,90.21858884,74.58699811,85.02444169,87.81962289,74.52741435,84.167799,79.93846614,87.70164225,81.25879363,87.67264315,90.09483076,74.49275505,84.9047518,87.71027322,74.42010123,83.96614174,79.83570157,87.58180867,81.14199498,3215.967773,5269.409965,1587.528442,951.3726267,6536.847787,3752.874315,6813.120139,332.3425397,1761.169781,578.8770834
0.199281867,55.7,1412297.518,2378002.299,592360.3202,404606.6871,2871899.54,1398958.027,2865501.583,132902.6034,772619.2823,235278.6103,61458.44071,89944.28974,24032.13712,16676.24666,97350.25301,68920.50647,99788.31418,5190.64396,30139.3615,10487.47976,22.97971607,26.43861335,24.64867429,24.26245518,29.50068902,20.29813909,28.71580312,25.60426113,25.63489217,22.43423737,87.9196043,90.33272525,74.67665599,85.13385524,87.92418771,74.62460969,84.26662033,80.03550806,87.81225615,81.36472791,87.78908627,90.20870872,74.58221939,85.01391306,87.8146144,74.51706974,84.06481616,79.9325324,87.69217307,81.24768186,3217.478568,5272.223343,1588.47598,951.859931,6540.823666,3754.731718,6817.362397,332.5369519,1762.116858,579.1638724
0.198924731,55.8,1414833.061,2382271.603,593423.8037,405333.0905,2877055.554,1401469.621,2870646.11,133141.2077,774006.3905,235701.0135,61487.24183,89991.49212,24046.36123,16684.7682,97408.82498,68954.11909,99849.36477,5193.621582,30155.13793,10492.66449,23.01018909,26.47218695,24.67832027,24.29360035,29.53588193,20.32466862,28.74976838,25.63552342,25.66747969,22.46340896,88.03627055,90.44680039,74.76626021,85.24321275,88.02868867,74.72175669,84.3653798,80.13249274,87.92281003,81.47060973,87.90547474,90.32252559,74.67163024,85.12301847,87.91889191,74.61399008,84.16342876,80.02930617,87.80247764,81.35331644,3218.987361,5275.033193,1589.422387,952.3466102,6544.794848,3756.586719,6821.59972,332.7311308,1763.062755,579.4502888
0.198568873,55.9,1417368.604,2386540.907,594487.2872,406059.4939,2882211.568,1403981.215,2875790.637,133379.812,775393.4987,236123.4168,61516.00485,90038.63507,24060.56832,16693.27882,97467.32754,68987.6881,99910.34389,5196.595607,30170.89456,10497.84249,23.04064784,26.50574284,24.70794868,24.32472962,29.57105361,20.35118517,28.78371273,25.66676765,25.70005,22.49256616,88.1528821,90.56081441,74.85581091,85.35251437,88.13312592,74.81885548,84.46407755,80.22942032,88.03330402,81.5764392,88.02180871,90.43628154,74.76098773,85.23206817,88.02310591,74.71086236,84.26197968,80.12602302,87.91272251,81.45889884,3220.494159,5277.839527,1590.367664,952.8326664,6548.761346,3758.439324,6825.832121,332.9250773,1764.007476,579.7363336
0.2,56,1419904.147,2390810.211,595550.7708,406785.8973,2887367.581,1406492.809,2880935.164,133618.4163,776780.6069,236545.82,61544.72989,90085.71877,24074.75845,16701.77857,97525.7609,69021.21361,99971.25176,5199.566046,30186.63145,10503.01379,23.07109235,26.53928107,24.73755955,24.35584303,29.60620409,20.37768877,28.81763621,25.69799386,25.73260313,22.52170898,88.26943908,90.67476744,74.94530821,85.46176021,88.23749962,74.91590615,84.56271374,80.32629094,88.14373827,81.68221646,88.13808827,90.5499767,74.85029198,85.34106227,88.12725655,74.80768669,84.36046907,80.22268308,88.02290783,81.56442919,3221.998968,5280.642355,1591.311817,953.3181013,6552.723174,3760.289542,6830.059615,333.1187919,1764.951025,580.022008
0.201426025,56.1,1422439.69,2395079.515,596614.2543,407512.3006,2892523.595,1409004.404,2886079.691,133857.0207,778167.7152,236968.2233,61573.41706,90132.74341,24088.93166,16710.26747,97584.12527,69054.69577,100032.0886,5202.532909,30202.34866,10508.17841,23.10152267,26.57280167,24.76715293,24.38694062,29.64133343,20.40417944,28.85153886,25.7292021,25.76513913,22.55083746,88.38594161,90.78865962,75.03475224,85.57095041,88.34180992,75.01290883,84.6612885,80.42310472,88.25411291,81.7879416,88.25431357,90.6636112,74.93954313,85.45000091,88.23134398,74.90446317,84.45889708,80.31928648,88.13303373,81.66990761,3223.501793,5283.441688,1592.254848,953.802917,6556.680345,3762.137379,6834.282216,333.3122753,1765.893405,580.3073132
0.201067616,56.2,1424975.233,2399348.819,597677.7378,408238.704,2897679.608,1411515.998,2891224.219,134095.625,779554.8234,237390.6265,61602.0665,90179.70916,24103.08801,16718.74556,97642.42084,69088.13471,100092.8546,5205.496206,30218.04625,10513.33636,23.13193882,26.60630469,24.79672885,24.41802242,29.67644169,20.43065722,28.88542075,25.76039241,25.79765803,22.57995163,88.50238981,90.90249111,75.12414312,85.6800851,88.44605696,75.10986362,84.759802,80.51986181,88.36442808,81.89361477,88.37048472,90.7771852,75.02874129,85.55888421,88.33536835,75.00119192,84.55726386,80.41583336,88.24310035,81.7753342,3225.002642,5286.237536,1593.19676,954.2871153,6560.632875,3763.982843,6838.499939,333.5055284,1766.83462,580.5922502
0.20071048,56.3,1427510.777,2403618.123,598741.2213,408965.1074,2902835.622,1414027.592,2896368.746,134334.2293,780941.9316,237813.0298,61630.6783,90226.61621,24117.22754,16727.21287,97700.64782,69121.53057,100153.5499,5208.455949,30233.72427,10518.48767,23.16234083,26.63979016,24.82628736,24.44908847,29.7115289,20.45712213,28.91928191,25.79156483,25.83015988,22.60905154,88.61878381,91.01626203,75.21348099,85.7891644,88.55024091,75.20677063,84.85825437,80.61656233,88.47468392,81.99923606,88.48660183,90.89069882,75.11788659,85.6677123,88.43932981,75.09787304,84.65556955,80.51232385,88.35310782,81.8807091,3226.50152,5289.02991,1594.137558,954.7706982,6564.580776,3765.825942,6842.712798,333.6985516,1767.774673,580.8768203
0.20035461,56.4,1430046.32,2407887.427,599804.7048,409691.5108,2907991.635,1416539.187,2901513.273,134572.8336,782329.0398,238235.433,61659.25259,90273.46473,24131.35031,16735.66943,97758.80642,69154.88346,100214.1749,5211.412148,30249.38279,10523.63235,23.19272874,26.67325813,24.8558285,24.48013881,29.74659513,20.4835742,28.95312241,25.8227194,25.86264471,22.6381372,88.73512372,91.12997253,75.30276596,85.89818844,88.65436191,75.30362997,84.95664575,80.71320643,88.58488057,82.1048056,88.60266504,91.00415221,75.20697916,85.77648531,88.54322852,75.19450664,84.7538143,80.60875808,88.46305629,81.98603241,3227.998433,5291.81882,1595.077243,955.2536673,6568.524062,3767.666682,6846.920807,333.8913458,1768.713569,581.1610246
0.2,56.5,1432581.863,2412156.731,600868.1884,410417.9142,2913147.649,1419050.781,2906657.8,134811.4379,783716.1481,238657.8363,61687.78948,90320.25489,24145.45636,16744.11528,97816.89684,69188.19354,100274.7296,5214.364814,30265.02187,10528.77043,23.22310258,26.70670863,24.88535231,24.51117346,29.78164042,20.51001346,28.98694228,25.85385617,25.89511257,22.66720866,88.85140967,91.24362274,75.39199817,86.00715735,88.7584201,75.40044174,85.05497631,80.80979422,88.69501815,82.21032351,88.71867447,91.11754551,75.29601913,85.88520335,88.64706461,75.29109283,84.85199825,80.70513619,88.57294588,82.09130426,3229.493388,5294.604277,1596.01582,955.7360248,6572.462747,3769.505071,6851.12398,334.0839116,1769.651309,581.4448641
0.199646643,56.6,1435117.406,2416426.035,601931.6719,411144.3176,2918303.662,1421562.375,2911802.327,135050.0422,785103.2563,239080.2395,61716.28909,90366.98687,24159.54575,16752.55045,97874.91927,69221.46092,100335.2144,5217.313957,30280.64156,10533.90193,23.25346237,26.74014171,24.91485883,24.54219248,29.81666482,20.53643995,29.02074158,25.88497517,25.92756348,22.69626594,88.96764178,91.35721281,75.48117772,86.11607124,88.86241564,75.49720606,85.15324617,80.90632584,88.80509681,82.31578991,88.83463022,91.23087885,75.38500661,85.99386656,88.75083824,75.38763172,84.95012154,80.8014583,88.68277674,82.19652475,3230.98639,5297.386291,1596.953291,956.2177723,6576.396844,3771.341115,6855.322333,334.2762496,1770.587898,581.72834
0.199294533,56.7,1437652.949,2420695.339,602995.1554,411870.721,2923459.676,1424073.97,2916946.854,135288.6465,786490.3645,239502.6428,61744.75153,90413.66086,24173.61852,16760.97497,97932.87392,69254.68574,100395.6293,5220.259588,30296.24192,10539.02686,23.28380815,26.7735574,24.94434811,24.57319588,29.85166838,20.56285368,29.05452035,25.91607645,25.9599975,22.72530907,89.08382017,91.47074287,75.57030476,86.22493025,88.96634868,75.59392302,85.25145548,81.00280143,88.91511668,82.4212049,88.95053243,91.34415237,75.47394173,86.10247506,88.85454955,75.48412341,85.04818433,80.89772455,88.79254899,82.30169401,3232.477445,5300.164873,1597.88966,956.6989118,6580.326366,3773.174822,6859.515878,334.4683606,1771.52334,582.0114534
0.198943662,56.8,1440188.492,2424964.643,604058.6389,412597.1244,2928615.689,1426585.564,2922091.381,135527.2509,787877.4728,239925.046,61773.17692,90460.27701,24187.67472,16769.38887,97990.76099,69287.86812,100455.9746,5223.201716,30311.82302,10544.14525,23.31413995,26.80695574,24.97382017,24.60418371,29.88665115,20.58925469,29.08827865,25.94716004,25.99241465,22.7543381,89.19994495,91.58421305,75.65937941,86.3337345,89.07021936,75.69059274,85.3496044,81.09922112,89.0250779,82.52656861,89.06638121,91.45736621,75.56282461,86.21102898,88.9581987,75.580568,85.14618676,80.99393506,88.90226277,82.40681216,3233.96656,5302.940032,1598.82493,957.179445,6584.251328,3775.0062,6863.704629,334.6602452,1772.457637,582.2942054
0.198594025,56.9,1442724.035,2429233.946,605122.1224,413323.5277,2933771.703,1429097.158,2927235.908,135765.8552,789264.581,240347.4493,61801.56537,90506.83551,24201.71441,16777.79218,98048.58066,69321.0082,100516.2505,5226.140352,30327.3849,10549.25712,23.34445781,26.84033678,25.00327507,24.635156,29.92161317,20.61564301,29.12201651,25.978226,26.02481498,22.78335304,89.31601625,91.69762351,75.74840177,86.44248411,89.17402783,75.78721532,85.44769305,81.19558503,89.1349806,82.63188115,89.18217669,91.5705205,75.65165538,86.31952843,89.06178582,75.67696561,85.24412896,81.09008998,89.01191821,82.51187929,3235.45374,5305.71178,1599.759105,957.6593738,6588.171741,3776.835254,6867.888601,334.8519041,1773.390793,582.576597
0.2,57,1445259.578,2433503.25,606185.606,414049.9311,2938927.716,1431608.752,2932380.435,136004.4595,790651.6892,240769.8525,61829.91699,90553.33653,24215.73762,16786.18494,98106.33315,69354.1061,100576.4573,5229.075508,30342.92763,10554.36248,23.37476175,26.87370056,25.03271284,24.66611279,29.95655451,20.64201866,29.155734,26.00927435,26.05719853,22.81235393,89.43203418,91.81097436,75.83737199,86.55117921,89.27777424,75.88379086,85.54572158,81.2918933,89.24482491,82.73714264,89.29791897,91.68361538,75.74043415,86.42797354,89.16531107,75.77331634,85.34201109,81.18618941,89.12151546,82.61689554,3236.938991,5308.480125,1600.692187,958.1387001,6592.087621,3778.661993,6872.067808,335.043338,1774.322811,582.8586294
0.201401051,57.1,1447795.122,2437772.554,607249.0895,414776.3345,2944083.73,1434120.347,2937524.962,136243.0638,792038.7974,241192.2558,61858.2319,90599.78024,24229.74441,16794.56718,98164.01864,69387.16196,100636.595,5232.007191,30358.45127,10559.46136,23.4050518,26.9070471,25.06213352,24.69705411,29.99147519,20.66838168,29.18943115,26.04030515,26.08956532,22.8413408,89.54799887,91.92426575,75.92629018,86.65981992,89.38145873,75.98031948,85.64369014,81.38814605,89.35461096,82.84235319,89.41360817,91.79665099,75.82916105,86.53636444,89.26877459,75.86962029,85.43983327,81.2822335,89.23105463,82.721861,3238.422319,5311.24508,1601.62418,958.6174256,6595.998979,3780.486422,6876.242263,335.2345474,1775.253696,583.1403037
0.201048951,57.2,1450330.665,2442041.858,608312.573,415502.7379,2949239.743,1436631.941,2942669.489,136481.6681,793425.9057,241614.659,61886.5102,90646.16682,24243.73482,16802.93893,98221.63734,69420.17589,100696.664,5234.935414,30373.95586,10564.55378,23.43532799,26.94037646,25.09153715,24.72798,30.02637528,20.69473208,29.22310802,26.07131842,26.12191541,22.87031369,89.66391043,92.03749781,76.01515645,86.76840636,89.48508145,76.07680128,85.74159886,81.48434341,89.46433889,82.94751291,89.52924442,91.90962745,75.9178362,86.64470124,89.37217651,75.96587756,85.53759566,81.37822238,89.34053586,82.82677581,3239.90373,5314.006652,1602.555087,959.0955522,6599.905829,3782.30855,6880.411979,335.4255331,1776.183449,583.4216209
0.20069808,57.3,1452866.208,2446311.162,609376.0565,416229.1413,2954395.757,1439143.535,2947814.016,136720.2724,794813.0139,242037.0623,61914.75201,90692.49642,24257.70891,16811.30022,98279.18943,69453.14802,100756.6643,5237.860186,30389.44147,10569.63975,23.46559036,26.97368866,25.12092378,24.7588905,30.06125482,20.72106991,29.25676466,26.10231422,26.15424882,22.89927263,89.77976897,92.15067068,76.10397094,86.87693865,89.58864253,76.17323635,85.83944789,81.58048551,89.57400884,83.05262191,89.64482783,92.02254491,76.00645972,86.75298407,89.475517,76.06208827,85.63529839,81.47415616,89.44995928,82.93164006,3241.38323,5316.764853,1603.484911,959.5730816,6603.808184,3784.128383,6884.576972,335.6162957,1777.112075,583.7025822
